"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
63.488317,111.499325,-131.200111
64.263510,105.339232,-138.584162
65.038703,98.254590,-143.649995
65.813896,89.877875,-146.703927
66.589089,81.886626,-148.210686
67.364282,74.430908,-147.879444
68.139475,67.636448,-146.176239
68.914668,61.407764,-143.446887
69.689861,56.712376,-139.711987
70.465054,52.892850,-135.748186
71.240247,50.226827,-131.416487
72.015440,48.644857,-127.256588
72.790633,48.413453,-122.711353
73.565826,48.830600,-119.324385
74.341019,50.110842,-116.804801
75.116212,51.031401,-115.354057
75.891405,52.502945,-114.599713
76.666598,53.009249,-114.820001
77.441791,53.662394,-115.600056
78.216984,52.913143,-116.761519
78.992177,52.031464,-118.224461
79.767370,49.950785,-119.256727
80.542563,48.243502,-120.004618
81.317756,45.640496,-119.707346
82.092949,43.459611,-119.862304
82.868142,40.958280,-119.309705
83.643335,38.741848,-118.994014
84.418528,36.433266,-117.642142
85.193721,34.322138,-116.481649
85.968914,32.121938,-114.636668
86.744107,30.248771,-113.335892
87.519300,28.111585,-111.365303
88.294493,26.624044,-109.481082
89.069686,25.119065,-107.185144
89.844879,23.784259,-105.139168
90.620072,22.777549,-102.688200
91.395265,22.020241,-100.527291
92.170458,21.218366,-98.191232
92.945651,20.588328,-96.060259
93.720844,20.089681,-93.868388
94.496037,19.596998,-91.777194
95.271230,19.113905,-89.364919
96.046423,18.937582,-87.310596
96.821616,18.910382,-85.053514
97.596809,18.823650,-83.022047
98.372002,18.900854,-80.404149
99.147195,19.082912,-78.286680
99.922388,19.558176,-75.678626
100.697581,20.005641,-73.563340
101.472774,20.625449,-71.156056
102.247967,21.386144,-69.063214
103.023160,22.189415,-66.592393
103.798353,23.237271,-64.447869
104.573546,24.731989,-61.871296
105.348739,26.244678,-59.677645
106.123932,28.417620,-57.352439
106.899125,30.748447,-55.586480
107.674318,33.820348,-54.442576
108.449511,37.143652,-54.241293
109.224704,40.452899,-54.934649
109.999897,43.248499,-56.506928
110.775090,45.356663,-58.881907
111.550283,46.561085,-61.612972
112.325476,47.110431,-64.409992
113.100669,46.693586,-67.192953
113.875862,45.805902,-69.185272
114.651055,44.617474,-70.705856
115.426248,43.084379,-71.659411
116.201441,41.675388,-72.030581
116.976634,40.146698,-72.073825
117.751827,38.732335,-71.620402
118.527020,37.735819,-70.821159
119.302213,37.118393,-69.998783
120.077406,36.641275,-69.250207
120.852599,36.226551,-68.559344
121.627792,36.241431,-67.705201
122.402985,36.290320,-67.170639
123.178178,36.367174,-66.708821
123.953371,36.564743,-66.376828
124.728564,36.715676,-66.135531
125.503757,36.608525,-65.911331
126.278950,36.507392,-65.777009
127.054143,36.308509,-65.652106
127.829336,36.124772,-65.513948
128.604529,35.847910,-65.237870
129.379722,35.836079,-64.710477
130.154915,36.009646,-64.445163
130.930108,36.431471,-64.067158
131.705301,36.672226,-63.753278
132.480494,37.237415,-63.888097
133.255687,37.562397,-64.347601
134.030880,37.829615,-64.972138
134.806073,37.832282,-65.717525
135.581266,37.587280,-66.510313
136.356459,37.000700,-67.336813
137.131652,36.313694,-68.175548
137.906845,35.461068,-68.687407
138.682038,34.451476,-69.275438
139.457231,33.163923,-69.559743
140.232424,31.917127,-69.786778
141.007617,30.677022,-69.679829
141.782810,29.533756,-68.695008
142.558003,28.400853,-68.412292
143.333196,27.211130,-67.869672
144.108389,26.002195,-67.290949
144.883582,24.913315,-66.589523
145.658775,23.787230,-65.827389
146.433968,22.807063,-64.945030
147.209161,21.825511,-64.037955
147.984354,21.028935,-62.910410
148.759547,20.314084,-61.869422
149.534740,19.629254,-60.681886
150.309933,19.051995,-59.431182
151.085126,18.505941,-58.155172
151.860319,17.988084,-56.866061
152.635512,17.766615,-55.643872
153.410705,17.563418,-54.279810
154.185898,17.459979,-52.934104
154.961091,17.428496,-51.627703
155.736284,17.504611,-50.443754
156.511477,17.654122,-49.241155
157.286670,18.025632,-48.036238
158.061863,18.384458,-46.907815
158.837056,18.826374,-46.042914
159.612249,19.223152,-45.306311
160.387442,19.650523,-44.575409
161.162635,20.103092,-43.876494
161.937828,20.587036,-43.301934
162.713021,21.065976,-42.761869
163.488214,21.670553,-42.424703
164.263407,22.136616,-42.173200
165.038600,22.534387,-42.072351
165.813793,22.940706,-41.978258
166.588986,23.273314,-42.027768
167.364179,23.488837,-42.014805
168.139372,23.727217,-41.925567
168.914565,23.956154,-41.895187
169.689758,24.110006,-41.814816
170.464951,24.225209,-41.670968
171.240144,24.438766,-41.577827
172.015337,24.648501,-41.541749
172.790530,24.892908,-41.652180
173.565723,25.177846,-41.803599
174.340916,25.423659,-42.156907
175.116109,25.377245,-42.468627
175.891302,25.460843,-43.023993
176.666495,25.324206,-43.399160
177.441688,25.223813,-43.780838
178.216881,24.871817,-44.138089
178.992074,24.470381,-44.554613
179.767267,24.113900,-44.711709
180.542460,23.708560,-45.061951
181.317653,23.338751,-45.161383
182.092846,22.738823,-45.327295
182.868039,22.399927,-45.358503
183.643232,21.809417,-45.272143
184.418425,21.540448,-45.271048
185.193618,21.085210,-45.130792
185.968811,20.754077,-45.244609
186.744004,20.227476,-45.059487
187.519197,19.782593,-44.962960
188.294390,19.400529,-44.771948
189.069583,18.955122,-44.700105
189.844776,18.526175,-44.395719
190.619969,18.045990,-44.237359
191.395162,17.629201,-43.902598
192.170355,17.148085,-43.851307
192.945548,16.602602,-43.535323
193.720741,16.060805,-43.187940
194.495934,15.657963,-42.692522
195.271127,15.213637,-42.234707
196.046320,14.857520,-41.807744
196.821513,14.447488,-41.392697
197.596706,14.091801,-40.881430
198.371899,13.732479,-40.331759
199.147092,13.514907,-39.852522
199.922285,13.186480,-39.362997
200.697478,12.910752,-38.819461
201.472671,12.630272,-38.283868
202.247864,12.487474,-37.786654
203.023057,12.268564,-37.283964
203.798250,12.141041,-36.799538
204.573443,12.025027,-36.265302
205.348636,11.883191,-35.799403
206.123829,11.714315,-35.265405
206.899022,11.608977,-34.751176
207.674215,11.474099,-34.254454
208.449408,11.390429,-33.845748
209.224601,11.317971,-33.375342
210.000000,11.317971,-33.375342
