"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
86.744107,31.793927,-129.956783
87.519300,29.788928,-127.438514
88.294493,27.725742,-124.921919
89.069686,26.087457,-122.295931
89.844879,24.612061,-119.489249
90.620072,23.554490,-116.684102
91.395265,22.635735,-113.962514
92.170458,21.805658,-111.396108
92.945651,21.216303,-108.758910
93.720844,20.834325,-106.165401
94.496037,20.368813,-103.734180
95.271230,20.029369,-101.130812
96.046423,19.920002,-98.787295
96.821616,19.985171,-96.615978
97.596809,19.849097,-94.363784
98.372002,19.840307,-91.899871
99.147195,19.930739,-89.339385
99.922388,20.041091,-86.900992
100.697581,20.339195,-84.628647
101.472774,20.638788,-82.355580
102.247967,20.975429,-80.027943
103.023160,21.264308,-77.605938
103.798353,21.789399,-75.148183
104.573546,22.495703,-72.432760
105.348739,23.391480,-69.472479
106.123932,24.640219,-66.232808
106.899125,26.339422,-63.098272
107.674318,28.891299,-59.548766
108.449511,32.261573,-56.736709
109.224704,37.225103,-54.552531
109.999897,42.565410,-54.061677
110.775090,48.744843,-56.320576
111.550283,53.165484,-60.730779
112.325476,55.482059,-66.736497
113.100669,55.575712,-72.447093
113.875862,53.882646,-77.152708
114.651055,51.418770,-80.512403
115.426248,48.741305,-82.939566
116.201441,45.591768,-84.260787
116.976634,42.931158,-84.716015
117.751827,40.310456,-84.456305
118.527020,38.063672,-83.474695
119.302213,36.196981,-82.043131
120.077406,34.841524,-80.475071
120.852599,34.212229,-78.756526
121.627792,34.007959,-77.344210
122.402985,34.396462,-75.970949
123.178178,35.140563,-75.236240
123.953371,35.599621,-75.082460
124.728564,35.433344,-75.372918
125.503757,35.094028,-75.667974
126.278950,34.527077,-75.723094
127.054143,33.941852,-75.747408
127.829336,33.070867,-75.366520
128.604529,32.346740,-74.702333
129.379722,32.009623,-73.954945
130.154915,31.990509,-73.281880
130.930108,32.042575,-73.084053
131.705301,32.053876,-72.783626
132.480494,31.995759,-73.111310
133.255687,31.610498,-73.337049
134.030880,31.030341,-73.859924
134.806073,30.271960,-73.965769
135.581266,29.507149,-73.807413
136.356459,28.694295,-73.667202
137.131652,27.823597,-73.618212
137.906845,27.015379,-73.421138
138.682038,26.136029,-73.239538
139.457231,25.074311,-73.043349
140.232424,24.023736,-72.747077
141.007617,23.049781,-72.258381
141.782810,22.008281,-71.570817
142.558003,21.221874,-70.841794
143.333196,20.415040,-70.074775
144.108389,19.560333,-69.219785
144.883582,18.769897,-68.300407
145.658775,17.906034,-67.296333
146.433968,17.195522,-66.260646
147.209161,16.536808,-65.138212
147.984354,15.855113,-63.961356
148.759547,15.309268,-62.767850
149.534740,14.888261,-61.501505
150.309933,14.523129,-60.252766
151.085126,14.179571,-58.916161
151.860319,13.817970,-57.584826
152.635512,13.639995,-56.207134
153.410705,13.600208,-54.818244
154.185898,13.746871,-53.425669
154.961091,13.792321,-52.080654
155.736284,14.037324,-50.800764
156.511477,14.325045,-49.547116
157.286670,14.794411,-48.369750
158.061863,15.305207,-47.332007
158.837056,15.820692,-46.400050
159.612249,16.374920,-45.625618
160.387442,16.916581,-44.900416
161.162635,17.465784,-44.225814
161.937828,17.950272,-43.734192
162.713021,18.470770,-43.267874
163.488214,19.039925,-42.864454
164.263407,19.610440,-42.460376
165.038600,20.149023,-42.216463
165.813793,20.730277,-42.042180
166.588986,21.154473,-42.035179
167.364179,21.577305,-42.024823
168.139372,21.910439,-42.038339
168.914565,22.317765,-42.103718
169.689758,22.642584,-42.171331
170.464951,22.885970,-42.419552
171.240144,23.107521,-42.583448
172.015337,23.299745,-42.925746
172.790530,23.459508,-43.246669
173.565723,23.477080,-43.671149
174.340916,23.336878,-43.962482
175.116109,23.186007,-44.345347
175.891302,22.935220,-44.642848
176.666495,22.512035,-44.888007
177.441688,22.172117,-45.032043
178.216881,21.775403,-45.336667
178.992074,21.382273,-45.368745
179.767267,20.876094,-45.504080
180.542460,20.547742,-45.353746
181.317653,20.081447,-45.410093
182.092846,19.672620,-45.401051
182.868039,19.100305,-45.280399
183.643232,18.595291,-45.036972
184.418425,18.057105,-44.927501
185.193618,17.709512,-44.802750
185.968811,17.143153,-44.583859
186.744004,16.606049,-44.329192
187.519197,16.126451,-43.950688
188.294390,15.675152,-43.641977
189.069583,15.152043,-43.204837
189.844776,14.773613,-42.874174
190.619969,14.366462,-42.319213
191.395162,14.017436,-41.934516
192.170355,13.597432,-41.539960
192.945548,13.258452,-41.081105
193.720741,12.913000,-40.509762
194.495934,12.736728,-40.030548
195.271127,12.402092,-39.477379
196.046320,12.128593,-39.078734
196.821513,11.794625,-38.500662
197.596706,11.508220,-37.998507
198.371899,11.351385,-37.372913
199.147092,11.211309,-36.926895
199.922285,11.088542,-36.329376
200.697478,10.888904,-35.839663
201.472671,10.790861,-35.249037
202.247864,10.651106,-34.718532
203.023057,10.611974,-34.175610
203.798250,10.567036,-33.725144
204.573443,10.543690,-33.289947
205.348636,10.391281,-32.830594
206.123829,10.333859,-32.375610
206.899022,10.264363,-31.930216
207.674215,10.300339,-31.466794
208.449408,10.296131,-30.980429
209.224601,10.332549,-30.640868
210.000000,10.332549,-30.640868
