"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
128.604529,35.033545,-68.813256
129.379722,34.673070,-68.387012
130.154915,34.698043,-67.939210
130.930108,34.921638,-67.578436
131.705301,35.320945,-67.598611
132.480494,35.548890,-67.993528
133.255687,35.459376,-68.714323
134.030880,35.108042,-69.419405
134.806073,34.599893,-70.048467
135.581266,33.926134,-70.647986
136.356459,32.945447,-71.170942
137.131652,31.797681,-71.596697
137.906845,30.778518,-71.785772
138.682038,29.552978,-71.979945
139.457231,28.396013,-71.848126
140.232424,27.249184,-71.751298
141.007617,26.108553,-71.453604
141.782810,25.017739,-70.841365
142.558003,23.888094,-70.239659
143.333196,22.967166,-69.632703
144.108389,21.903205,-68.825022
144.883582,20.981470,-67.933991
145.658775,20.033352,-66.900228
146.433968,19.210335,-65.904327
147.209161,18.544392,-64.841692
147.984354,17.852059,-63.741855
148.759547,17.326462,-62.595281
149.534740,16.939948,-61.345477
150.309933,16.562595,-60.170358
151.085126,16.241993,-58.931559
151.860319,15.926995,-57.691142
152.635512,15.671736,-56.375732
153.410705,15.563110,-54.990543
154.185898,15.551136,-53.740903
154.961091,15.584064,-52.577805
155.736284,15.850225,-51.512372
156.511477,16.149793,-50.305596
157.286670,16.432378,-49.222493
158.061863,16.791357,-48.319758
158.837056,17.183523,-47.474431
159.612249,17.541060,-46.770725
160.387442,18.062794,-46.154972
161.162635,18.601685,-45.441498
161.937828,19.204318,-44.898531
162.713021,19.782961,-44.411374
163.488214,20.586757,-44.013631
164.263407,21.234725,-43.854973
165.038600,21.838613,-44.012301
165.813793,22.278507,-44.149838
166.588986,22.755148,-44.618917
167.364179,23.084157,-44.940045
168.139372,23.353308,-45.598827
168.914565,23.309124,-45.941132
169.689758,23.039559,-46.503410
170.464951,22.702029,-46.826880
171.240144,22.065116,-46.966518
172.015337,21.615114,-47.088214
172.790530,21.126310,-47.184702
173.565723,20.701503,-47.182560
174.340916,20.170401,-47.153676
175.116109,19.835345,-47.195847
175.891302,19.486330,-47.157826
176.666495,19.164213,-47.103717
177.441688,18.717647,-46.958753
178.216881,18.415491,-46.867246
178.992074,18.076551,-46.685038
179.767267,17.694626,-46.573509
180.542460,17.315948,-46.334986
181.317653,16.967904,-46.297085
182.092846,16.549377,-45.946853
182.868039,16.042448,-45.709962
183.643232,15.690207,-45.388095
184.418425,15.295329,-45.202252
185.193618,14.967151,-44.826556
185.968811,14.578626,-44.508535
186.744004,14.204574,-44.045038
187.519197,13.887983,-43.583232
188.294390,13.522935,-42.946456
189.069583,13.160771,-42.439039
189.844776,12.895874,-41.877661
190.619969,12.590276,-41.381913
191.395162,12.341140,-40.825124
192.170355,12.120137,-40.366719
192.945548,11.928452,-39.908739
193.720741,11.684737,-39.416410
194.495934,11.499681,-38.870152
195.271127,11.223762,-38.392437
196.046320,11.119152,-37.997425
196.821513,10.971811,-37.486052
197.596706,10.857365,-37.007115
198.371899,10.693201,-36.495090
199.147092,10.601642,-36.099267
199.922285,10.463460,-35.668412
200.697478,10.308382,-35.242537
201.472671,10.257010,-34.803649
202.247864,10.250981,-34.345798
203.023057,10.265165,-33.785845
203.798250,10.252359,-33.432714
204.573443,10.272618,-32.981209
205.348636,10.204398,-32.556800
206.123829,10.220417,-32.119848
206.899022,10.161009,-31.754789
207.674215,10.155530,-31.354756
208.449408,10.159980,-30.989800
209.224601,10.145488,-30.679022
210.000000,10.145488,-30.679022
