"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
81.317756,2.022367,-93.773120
82.092949,2.152896,-92.198280
82.868142,2.253342,-90.678080
83.643335,2.428667,-88.981135
84.418528,2.693644,-87.367990
85.193721,2.870395,-85.797402
85.968914,3.162529,-84.405656
86.744107,3.507995,-82.942566
87.519300,3.693435,-81.436640
88.294493,3.949056,-79.966106
89.069686,4.291752,-78.387492
89.844879,4.736113,-76.949898
90.620072,5.276977,-75.509743
91.395265,5.865900,-74.122299
92.170458,6.518511,-72.613273
92.945651,7.160897,-71.195769
93.720844,8.223810,-70.118416
94.496037,9.113169,-69.108743
95.271230,9.843081,-68.380600
96.046423,10.353049,-67.890397
96.821616,10.865032,-67.544257
97.596809,11.103111,-67.235853
98.372002,11.090509,-66.816388
99.147195,10.872372,-66.372170
99.922388,10.728919,-65.710329
100.697581,10.606920,-64.917844
101.472774,10.351478,-64.166593
102.247967,10.117838,-63.261007
103.023160,9.888742,-62.270626
103.798353,9.679844,-61.111978
104.573546,9.495961,-59.833831
105.348739,9.353832,-58.391554
106.123932,9.243366,-56.850098
106.899125,9.224363,-55.289746
107.674318,9.369287,-53.544528
108.449511,9.688596,-51.572027
109.224704,10.321767,-49.469042
109.999897,11.434182,-47.227357
110.775090,13.040274,-45.173539
111.550283,15.161871,-43.686035
112.325476,17.641947,-43.151879
113.100669,19.898534,-43.589539
113.875862,21.628738,-44.886562
114.651055,22.746968,-46.491729
115.426248,22.929547,-48.173053
116.201441,22.467551,-49.549507
116.976634,21.664672,-50.472385
117.751827,20.715539,-51.005966
118.527020,19.594283,-51.054117
119.302213,18.592170,-50.635377
120.077406,17.615885,-49.973655
120.852599,16.858090,-49.027550
121.627792,16.327843,-48.001957
122.402985,15.953432,-46.789008
123.178178,15.793946,-45.636559
123.953371,15.872853,-44.625940
124.728564,15.851287,-43.878924
125.503757,15.793730,-43.078777
126.278950,15.656263,-42.257586
127.054143,15.459025,-41.443074
127.829336,15.253704,-40.578068
128.604529,15.035538,-39.667353
129.379722,14.926188,-38.684097
130.154915,14.803875,-37.567277
130.930108,14.812589,-36.476512
131.705301,14.924159,-35.415447
132.480494,15.088140,-34.441944
133.255687,15.178021,-33.695236
134.030880,15.179352,-32.942951
134.806073,15.090521,-32.143144
135.581266,14.885317,-31.255407
136.356459,14.664730,-30.170896
137.131652,14.448374,-29.058619
137.906845,14.354912,-27.674200
138.682038,14.316611,-26.260435
139.457231,14.428452,-24.715693
140.232424,14.626434,-23.244551
141.007617,14.912441,-21.769983
141.782810,15.254239,-20.245634
142.558003,15.680899,-18.705962
143.333196,16.191394,-17.247077
144.108389,16.739208,-15.782374
144.883582,17.306890,-14.270000
145.658775,17.945702,-12.692317
146.433968,18.572019,-11.094013
147.209161,19.294938,-9.302113
147.984354,20.150038,-7.344632
148.759547,21.328631,-5.138264
149.534740,22.961914,-2.810144
150.309933,25.200196,-0.366256
151.085126,28.125272,1.944759
151.860319,31.855664,3.925824
152.635512,36.491990,5.624422
153.410705,41.945861,6.644259
154.185898,48.317174,6.605030
154.961091,55.450676,5.005500
155.736284,62.608848,1.492319
156.511477,68.576708,-4.073924
157.286670,72.972242,-11.198395
158.061863,75.199642,-18.774994
158.837056,75.260946,-26.363879
159.612249,73.379113,-32.774921
160.387442,70.282834,-37.962470
161.162635,66.669479,-41.515235
161.937828,62.898465,-43.744741
162.713021,59.311812,-44.912159
163.488214,56.168109,-45.263711
164.263407,53.600877,-45.012510
165.038600,51.529854,-44.509229
165.813793,49.862114,-43.992854
166.588986,48.545018,-43.492131
167.364179,47.280179,-42.915085
168.139372,46.409111,-42.309203
168.914565,45.388509,-41.745874
169.689758,44.554888,-41.265683
170.464951,43.740982,-40.592429
171.240144,43.014677,-39.558139
172.015337,42.494582,-38.502599
172.790530,42.470866,-37.171927
173.565723,43.036757,-35.755766
174.340916,44.156924,-34.725498
175.116109,45.846715,-34.136814
175.891302,48.078383,-34.335136
176.666495,50.224361,-35.204117
177.441688,52.233251,-36.857981
178.216881,54.083909,-39.061185
178.992074,55.630557,-41.784181
179.767267,56.324670,-45.164133
180.542460,56.365771,-48.736974
181.317653,55.591720,-52.519885
182.092846,53.845038,-55.786845
182.868039,51.482153,-58.566791
183.643232,48.774468,-60.516800
184.418425,46.275655,-61.531384
185.193618,43.701314,-62.414049
185.968811,41.237741,-62.842814
186.744004,38.817908,-62.729521
187.519197,36.676681,-62.338569
188.294390,34.615093,-61.878805
189.069583,32.728144,-61.222468
189.844776,31.059388,-60.607860
190.619969,29.565803,-59.935678
191.395162,28.138986,-59.133839
192.170355,26.829892,-58.338124
192.945548,25.611294,-57.498385
193.720741,24.408022,-56.634057
194.495934,23.484384,-55.690997
195.271127,22.498482,-54.797103
196.046320,21.565947,-53.962055
196.821513,20.758896,-52.937890
197.596706,20.101284,-52.060413
198.371899,19.506182,-51.203876
199.147092,18.959449,-50.372085
199.922285,18.431878,-49.598797
200.697478,17.819404,-48.889435
201.472671,17.324895,-48.057933
202.247864,16.957851,-47.356755
203.023057,16.572175,-46.494801
203.798250,16.339574,-45.714676
204.573443,16.074287,-44.937424
205.348636,15.805611,-44.214070
206.123829,15.546483,-43.481788
206.899022,15.346855,-42.763022
207.674215,15.189295,-42.058852
208.449408,15.020922,-41.415721
209.224601,14.786667,-40.842756
210.000000,14.786667,-40.842756
