Filename-->,
Mode/Unit-->,
Int.time[ms]-->,"14,7886381149292"
NrOfAverages-->,34
Smoothing-->,0
"Wavelength [nm]",
"144,840393066406","301,5581092481355"
"145,14670117603774","249,5023581459638"
"145,4530044943332","298,1773855878168"
"145,75930301941747","249,38243879614419"
"146,0655967494157","297,5593106612417"
"146,37188568245304","206,58967001977527"
"146,6781698166546","314,7358465176107"
"146,98444915014542","237,4432421195308"
"147,2907236810507","283,9724484111063"
"147,59699340749555","206,94164426373771"
"147,90325832760507","267,2659496388033"
"148,2095184395044","227,8545958791816"
"148,5157737413186","288,88320267274065"
"148,8220242311729","236,85489804553947"
"149,12826990719233","309,8826926160047"
"149,43451076750205","194,02949520242578"
"149,74074681022714","266,70676109252594"
"150,04697803349276","208,88240737099215"
"150,353204435424","297,94233803782134"
"150,65942601414602","234,91349434589273"
"150,9656427677839","281,73516724736277"
"151,27185469446277","198,11899717789981"
"151,57806179230778","279,0312477672258"
"151,884264059444","245,70666681648794"
"152,1904614939966","302,8248166803042"
"152,49665409409064","240,11993510219816"
"152,8028418578513","283,11933802147297"
"153,10902478340364","230,35476025767423"
"153,41520286887283","296,7677578022222"
"153,72137611238398","229,23720505743722"
"154,0275445120622","312,44998889025754"
"154,33370806603264","221,66749366382044"
"154,63986677242036","303,50447280626537"
"154,94602062935053","222,87623289762627"
"155,25216963494825","297,5833166715899"
"155,55831378733862","255,41104497725922"
"155,86445308464678","317,7342528964712"
"156,17058752499787","241,145686424046"
"156,47671710651701","315,6158177748368"
"156,78284182732926","243,17634794914125"
"157,0889616855598","301,264844311603"
"157,39507667933373","254,8502223229629"
"157,70118680677618","285,44233258954324"
"158,00729206601224","223,11811908036924"
"158,31339245516705","292,1786782523333"
"158,61948797236576","259,62064518481947"
"158,92557861573343","316,29623346039926"
"159,2316643833952","254,67993284069888"
"159,53774527347622","302,06155091621"
"159,84382128410158","298,6517950060658"
"160,1498924133964","310,4755951570283"
"160,45595865948582","247,29925753185427"
"160,76202002049493","322,6231737032578"
"161,0680764945489","254,09386588905244"
"161,3741280797728","332,3559344744903"
"161,68017477429174","229,56217943228796"
"161,9862165762309","328,50748468681746"
"162,29225348371537","263,3601889646274"
"162,59828549487023","312,21351208766174"
"162,90431260782066","260,6833896269738"
"163,21033482069174","318,5087610457795"
"163,51635213160864","290,801952853891"
"163,8223645386964","349,4793637799035"
"164,12837204008022","268,30130016812956"
"164,43437463388517","349,0990704176226"
"164,74037231823638","263,6273387715266"
"165,046365091259","319,5090728823798"
"165,35235295107807","230,7139109321422"
"165,6583358958188","329,47792546022043"
"165,96431392360628","249,4483807473544"
"166,27028703256562","337,92237017269093"
"166,5762552208219","277,7171985157318"
"166,88221848650034","320,4546271502141"
"167,18817682772598","257,303780347201"
"167,49413024262395","342,8662177956325"
"167,80007872931938","288,6297947958157"
"168,1060222859374","331,66139181581065"
"168,41196091060314","274,01365613683635"
"168,71789460144169","305,0753103802355"
"169,02382335657816","268,77985593510476"
"169,3297471741377","338,8988808745016"
"169,63566605224543","277,839607717452"
"169,94157998902645","347,75245538012524"
"170,2474889826059","253,48870917725668"
"170,55339303110887","336,8180909455744"
"170,85929213266053","269,17023198929354"
"171,16518628538594","355,9068121367563"
"171,47107548741027","292,5245510463374"
"171,7769597368586","347,2316348053999"
"172,08283903185605","236,5782885114105"
"172,38871337052777","337,7552594806387"
"172,6945827509989","246,31053197393095"
"173,00044717139448","364,16505166020914"
"173,30630662983972","253,48675840664015"
"173,61216112445967","356,7843666805109"
"173,9180106533795","277,2901779396614"
"174,2238552147243","336,82339701065695"
"174,52969480661918","298,20938078367107"
"174,8355294271893","369,50572476852045"
"175,14135907455974","278,1246022460261"
"175,44718374685561","353,12676818941026"
"175,7530034422021","278,2691736485197"
"176,05881815872428","365,09139286078533"
"176,36462789454725","281,3235033453432"
"176,67043264779616","349,8767694568855"
"176,97623241659613","250,3715697711927"
"177,28202719907227","353,75030396537323"
"177,58781699334972","296,95531366161146"
"177,89360179755354","321,36448456706825"
"178,19938160980894","256,95350065223016"
"178,50515642824098","337,71801800509166"
"178,81092625097477","308,8693192339164"
"179,11669107613548","325,1932861884772"
"179,42245090184818","280,69581470691554"
"179,72820572623803","350,67118442681357"
"180,03395554743014","286,759238418503"
"180,33970036354958","337,20432855986945"
"180,64544017272155","285,2636718119814"
"180,95117497307112","351,7067023744523"
"181,25690476272342","292,61815281484513"
"181,56262953980357","368,8850512242538"
"181,86834930243668","279,673391437798"
"182,17406404874788","311,46462280443944"
"182,47977377686232","277,7253642477579"
"182,78547848490504","365,9279711317535"
