Filename-->,
Mode/Unit-->,
Int.time[ms]-->,"14,7886381149292"
NrOfAverages-->,34
Smoothing-->,0
"Wavelength [nm]",
"144,840393066406","295,4725680041549"
"145,14670117603774","247,3278135011147"
"145,4530044943332","298,3267311412688"
"145,75930301941747","241,67905045933725"
"146,0655967494157","297,23817494645385"
"146,37188568245304","213,09182681820795"
"146,6781698166546","307,4146944857022"
"146,98444915014542","241,5334764812817"
"147,2907236810507","277,82744002350006"
"147,59699340749555","211,4734545600324"
"147,90325832760507","275,1505071207434"
"148,2095184395044","229,8566976833655"
"148,5157737413186","282,3855057196676"
"148,8220242311729","229,32751254343526"
"149,12826990719233","310,4145349418797"
"149,43451076750205","191,50257805816614"
"149,74074681022714","266,6502333580651"
"150,04697803349276","209,23785041976862"
"150,353204435424","297,09162194941865"
"150,65942601414602","229,18028329811926"
"150,9656427677839","283,2671262096324"
"151,27185469446277","188,59176336330103"
"151,57806179230778","282,1215395405896"
"151,884264059444","248,0325155923004"
"152,1904614939966","300,5328926959285"
"152,49665409409064","232,298349159466"
"152,8028418578513","286,0626072313042"
"153,10902478340364","223,974468026073"
"153,41520286887283","297,651863243293"
"153,72137611238398","228,15100750825547"
"154,0275445120622","311,1267718532188"
"154,33370806603264","222,7751945531336"
"154,63986677242036","302,46910538614344"
"154,94602062935053","228,07145486642884"
"155,25216963494825","301,5429441600392"
"155,55831378733862","255,9872697973306"
"155,86445308464678","318,7223227992884"
"156,17058752499787","239,98678029418545"
"156,47671710651701","320,83937881845435"
"156,78284182732926","252,45830585722211"
"157,0889616855598","309,92908989377435"
"157,39507667933373","260,5151822220984"
"157,70118680677618","283,7239708081118"
"158,00729206601224","225,19404596662372"
"158,31339245516705","295,93064181991036"
"158,61948797236576","256,9900581920202"
"158,92557861573343","310,9893964612539"
"159,2316643833952","246,04922981255748"
"159,53774527347622","305,07809042801426"
"159,84382128410158","304,07959702481793"
"160,1498924133964","312,5209765535298"
"160,45595865948582","250,374017448571"
"160,76202002049493","324,0213663530055"
"161,0680764945489","254,37438549235134"
"161,3741280797728","329,1371133945674"
"161,68017477429174","233,63738534075924"
"161,9862165762309","337,081658406754"
"162,29225348371537","267,1403042696208"
"162,59828549487023","316,052355435426"
"162,90431260782066","267,4341753471654"
"163,21033482069174","321,8473215546032"
"163,51635213160864","292,25839188127503"
"163,8223645386964","353,64145007950964"
"164,12837204008022","265,1990788487181"
"164,43437463388517","352,1429947636813"
"164,74037231823638","263,4362548489135"
"165,046365091259","323,70049660479873"
"165,35235295107807","228,6703016201593"
"165,6583358958188","331,25801839857087"
"165,96431392360628","241,22850693019546"
"166,27028703256562","337,9075284035121"
"166,5762552208219","282,0257084917727"
"166,88221848650034","326,52730936822326"
"167,18817682772598","255,1127036814534"
"167,49413024262395","339,0565905838559"
"167,80007872931938","296,43809687085565"
"168,1060222859374","330,64561817271414"
"168,41196091060314","279,73334581407227"
"168,71789460144169","307,6472335628957"
"169,02382335657816","269,88152508571415"
"169,3297471741377","331,4119702459489"
"169,63566605224543","288,35280950325927"
"169,94157998902645","352,1183276032054"
"170,2474889826059","254,08963559438752"
"170,55339303110887","338,3293189831747"
"170,85929213266053","273,8287188836111"
"171,16518628538594","361,47674222950224"
"171,47107548741027","290,32975229404104"
"171,7769597368586","360,4483004111808"
"172,08283903185605","250,23770245166935"
"172,38871337052777","340,7674895021199"
"172,6945827509989","246,0589438646386"
"173,00044717139448","371,11895129130716"
"173,30630662983972","254,17640781799338"
"173,61216112445967","361,7084375528082"
"173,9180106533795","274,03632540521056"
"174,2238552147243","337,45094559081014"
"174,52969480661918","301,04190401253135"
"174,8355294271893","368,8376914092077"
"175,14135907455974","274,0444965761605"
"175,44718374685561","359,9872974968362"
"175,7530034422021","277,3661604221483"
"176,05881815872428","365,04164835330874"
"176,36462789454725","282,00984887123656"
"176,67043264779616","352,18215139606974"
"176,97623241659613","247,97236927513364"
"177,28202719907227","351,26377286939606"
"177,58781699334972","308,1748830715754"
"177,89360179755354","325,14352596027555"
"178,19938160980894","256,5852880315976"
"178,50515642824098","340,3792642815378"
"178,81092625097477","313,0589166700194"
"179,11669107613548","325,32395070574415"
"179,42245090184818","278,91408239614117"
"179,72820572623803","348,65296262724104"
"180,03395554743014","289,29988547767465"
"180,33970036354958","338,4204677821313"
"180,64544017272155","280,97968109611753"
"180,95117497307112","353,5693069665978"
"181,25690476272342","288,62789478944177"
"181,56262953980357","365,688362721596"
"181,86834930243668","288,1252061133229"
"182,17406404874788","315,59362964202927"
"182,47977377686232","272,4730092502046"
"182,78547848490504","372,529376174182"
