Filename-->,
Mode/Unit-->,
Int.time[ms]-->,"14,7886381149292"
NrOfAverages-->,34
Smoothing-->,0
"Wavelength [nm]",
"144,840393066406","301,5655663081167"
"145,14670117603774","250,74382914551632"
"145,4530044943332","296,62534025128457"
"145,75930301941747","239,91897423074897"
"146,0655967494157","298,4192083087828"
"146,37188568245304","208,18446695425047"
"146,6781698166546","306,21336402900704"
"146,98444915014542","242,6554232281444"
"147,2907236810507","279,53765630996816"
"147,59699340749555","210,80154996919822"
"147,90325832760507","264,0961202614383"
"148,2095184395044","227,77283056832073"
"148,5157737413186","289,066478648882"
"148,8220242311729","231,56712447909075"
"149,12826990719233","314,36029876276734"
"149,43451076750205","198,24250223237493"
"149,74074681022714","267,0076720408448"
"150,04697803349276","210,06601472282335"
"150,353204435424","300,74313114129643"
"150,65942601414602","230,6258154582208"
"150,9656427677839","280,94826190568574"
"151,27185469446277","198,94912348273516"
"151,57806179230778","285,5964657383122"
"151,884264059444","246,2134993994208"
"152,1904614939966","300,1549691728826"
"152,49665409409064","251,3614353111625"
"152,8028418578513","282,21402819055436"
"153,10902478340364","224,97880880872077"
"153,41520286887283","296,3618809057807"
"153,72137611238398","233,89062709877135"
"154,0275445120622","314,4240647266697"
"154,33370806603264","214,5656483942995"
"154,63986677242036","300,5367293665099"
"154,94602062935053","229,98888353745087"
"155,25216963494825","305,9013490672959"
"155,55831378733862","258,4626219527272"
"155,86445308464678","318,93302264945714"
"156,17058752499787","242,69753534570572"
"156,47671710651701","320,0796217721637"
"156,78284182732926","241,75708789952773"
"157,0889616855598","311,5513578364539"
"157,39507667933373","264,6085146262827"
"157,70118680677618","287,16959855008884"
"158,00729206601224","221,7280230264039"
"158,31339245516705","292,78785900776234"
"158,61948797236576","257,84714363870614"
"158,92557861573343","314,1995701365197"
"159,2316643833952","251,75917909123677"
"159,53774527347622","307,11169159855274"
"159,84382128410158","304,93639280783145"
"160,1498924133964","315,760080149553"
"160,45595865948582","253,96604006303824"
"160,76202002049493","319,3780303799516"
"161,0680764945489","253,40750278493294"
"161,3741280797728","331,9647878812102"
"161,68017477429174","230,05323469731098"
"161,9862165762309","336,5556431570935"
"162,29225348371537","270,96726967705763"
"162,59828549487023","316,99690424392566"
"162,90431260782066","268,7317837889166"
"163,21033482069174","311,3799171128279"
"163,51635213160864","291,9970241014157"
"163,8223645386964","347,1446314515898"
"164,12837204008022","272,8201727810614"
"164,43437463388517","344,64583287261223"
"164,74037231823638","265,1157541170302"
"165,046365091259","323,527157834832"
"165,35235295107807","230,37948984438242"
"165,6583358958188","334,76143949308175"
"165,96431392360628","249,02606782234125"
"166,27028703256562","339,61628714646724"
"166,5762552208219","287,6167017191234"
"166,88221848650034","325,70618214681986"
"167,18817682772598","251,0863254320558"
"167,49413024262395","343,9707864852098"
"167,80007872931938","290,17601032603545"
"168,1060222859374","338,23610859018277"
"168,41196091060314","276,91218434980044"
"168,71789460144169","309,9138355921758"
"169,02382335657816","274,35423227009767"
"169,3297471741377","339,64915367834067"
"169,63566605224543","274,47242080731667"
"169,94157998902645","348,70834665224197"
"170,2474889826059","253,4736123488692"
"170,55339303110887","334,5946732786234"
"170,85929213266053","279,44714771347253"
"171,16518628538594","357,18319201517863"
"171,47107548741027","290,0361867687743"
"171,7769597368586","353,94865229116886"
"172,08283903185605","241,62145518954424"
"172,38871337052777","338,8276294338815"
"172,6945827509989","247,14908740542626"
"173,00044717139448","368,53236114895753"
"173,30630662983972","254,9136508624805"
"173,61216112445967","354,3862752967483"
"173,9180106533795","270,3014299050435"
"174,2238552147243","338,950709657242"
"174,52969480661918","300,95282764123885"
"174,8355294271893","363,51294987390384"
"175,14135907455974","268,60190291225274"
"175,44718374685561","360,5737546095538"
"175,7530034422021","280,0710401469755"
"176,05881815872428","352,15851116053557"
"176,36462789454725","281,86253639665836"
"176,67043264779616","355,00635339061364"
"176,97623241659613","255,23861436199854"
"177,28202719907227","352,29532694821205"
"177,58781699334972","304,14775907866454"
"177,89360179755354","327,17565779436393"
"178,19938160980894","261,3819956087476"
"178,50515642824098","350,73482680719803"
"178,81092625097477","310,6784780179338"
"179,11669107613548","328,79638031129684"
"179,42245090184818","284,1507964494059"
"179,72820572623803","345,44770329581706"
"180,03395554743014","288,1534798952172"
"180,33970036354958","334,7145863942826"
"180,64544017272155","281,7148895658577"
"180,95117497307112","358,27479465135116"
"181,25690476272342","283,7451995651097"
"181,56262953980357","368,2758903039314"
"181,86834930243668","288,3607554322242"
"182,17406404874788","319,5649541178632"
"182,47977377686232","270,6214650615635"
"182,78547848490504","367,2666131911494"
