Filename-->,
Mode/Unit-->,
Int.time[ms]-->,"14,7886381149292"
NrOfAverages-->,34
Smoothing-->,0
"Wavelength [nm]",
"144,840393066406","298,7516819626284"
"145,14670117603774","245,92840858646701"
"145,4530044943332","305,3694647948519"
"145,75930301941747","237,5752780524183"
"146,0655967494157","301,5164879627402"
"146,37188568245304","217,10480222300777"
"146,6781698166546","306,7517875193984"
"146,98444915014542","234,6048547999506"
"147,2907236810507","290,3401317948356"
"147,59699340749555","213,92825105707072"
"147,90325832760507","267,0165510147919"
"148,2095184395044","231,54599702501832"
"148,5157737413186","279,72240053232593"
"148,8220242311729","235,10484573496052"
"149,12826990719233","311,5164756746519"
"149,43451076750205","188,9576307921526"
"149,74074681022714","262,39887353789624"
"150,04697803349276","205,57527543364108"
"150,353204435424","300,0165441656929"
"150,65942601414602","227,4577679756768"
"150,9656427677839","273,5458485606129"
"151,27185469446277","201,04597164304755"
"151,57806179230778","287,3989533098075"
"151,884264059444","236,8988656815646"
"152,1904614939966","301,5753781702063"
"152,49665409409064","248,98722627399633"
"152,8028418578513","287,34011769374234"
"153,10902478340364","221,72248131146256"
"153,41520286887283","299,5755252244874"
"153,72137611238398","232,01660661340355"
"154,0275445120622","308,8112993837662"
"154,33370806603264","209,10883654644368"
"154,63986677242036","299,58789853427"
"154,94602062935053","228,7365256007069"
"155,25216963494825","301,9130963061189"
"155,55831378733862","256,56050503778414"
"155,86445308464678","318,67812530525117"
"156,17058752499787","248,8251565308987"
"156,47671710651701","320,17805963397115"
"156,78284182732926","245,58996656026125"
"157,0889616855598","311,7076353747802"
"157,39507667933373","257,76622079760585"
"157,70118680677618","290,56066135841564"
"158,00729206601224","228,50178082181782"
"158,31339245516705","290,47251369337044"
"158,61948797236576","262,7666972119436"
"158,92557861573343","316,5313295682419"
"159,2316643833952","248,296147654476"
"159,53774527347622","305,4431452388895"
"159,84382128410158","300,2668420502991"
"160,1498924133964","319,1198057889904"
"160,45595865948582","245,44334628069976"
"160,76202002049493","320,6198490992154"
"161,0680764945489","257,41397540850545"
"161,3741280797728","331,7372850449064"
"161,68017477429174","232,38437408519673"
"161,9862165762309","330,73765932761665"
"162,29225348371537","265,6788160569602"
"162,59828549487023","318,53178906231113"
"162,90431260782066","269,97290630823426"
"163,21033482069174","316,9142362794092"
"163,51635213160864","292,67886500820606"
"163,8223645386964","347,35541395792285"
"164,12837204008022","272,00234002980113"
"164,43437463388517","352,2673502953798"
"164,74037231823638","263,50254912848294"
"165,046365091259","317,00249755928934"
"165,35235295107807","237,20829288758648"
"165,6583358958188","336,3258823338642"
"165,96431392360628","255,17881243132143"
"166,27028703256562","338,561448804691"
"166,5762552208219","288,20856685288567"
"166,88221848650034","326,70874472897816"
"167,18817682772598","250,00254671170086"
"167,49413024262395","340,06167140009956"
"167,80007872931938","291,7674596792162"
"168,1060222859374","333,59117119620925"
"168,41196091060314","280,8852324386476"
"168,71789460144169","308,3266448020681"
"169,02382335657816","272,23829810873207"
"169,3297471741377","339,0913541079629"
"169,63566605224543","279,5913166389931"
"169,94157998902645","349,17964218013077"
"170,2474889826059","252,1503103880944"
"170,55339303110887","341,5037392609444"
"170,85929213266053","272,68014317207127"
"171,16518628538594","358,5331915176932"
"171,47107548741027","291,15084623012564"
"171,7769597368586","356,76859340612594"
"172,08283903185605","248,06218709669218"
"172,38871337052777","343,6504640898468"
"172,6945827509989","247,00310934601993"
"173,00044717139448","369,1208879485692"
"173,30630662983972","249,23838311799403"
"173,61216112445967","355,1798504741499"
"173,9180106533795","276,32739356865426"
"174,2238552147243","336,85712260888437"
"174,52969480661918","293,8280134141191"
"174,8355294271893","374,5340812958304"
"175,14135907455974","274,18124265424996"
"175,44718374685561","355,3873055012314"
"175,7530034422021","273,4751530149808"
"176,05881815872428","361,21033794995714"
"176,36462789454725","288,9159550007617"
"176,67043264779616","361,7684330584556"
"176,97623241659613","251,82682328072627"
"177,28202719907227","352,9147570125943"
"177,58781699334972","302,267625467673"
"177,89360179755354","323,85564461206565"
"178,19938160980894","262,47335673680954"
"178,50515642824098","349,0321645548094"
"178,81092625097477","314,2972239718683"
"179,11669107613548","327,5619663155"
"179,42245090184818","279,41511820184047"
"179,72820572623803","348,0037519530085"
"180,03395554743014","290,94491331568184"
"180,33970036354958","339,82759239484807"
"180,64544017272155","280,85704746977905"
"180,95117497307112","352,26896668393914"
"181,25690476272342","296,53364637750127"
"181,56262953980357","368,38677026455986"
"181,86834930243668","287,2098182235317"
"182,17406404874788","313,2095777001636"
"182,47977377686232","279,7680708596558"
"182,78547848490504","368,97368025685154"
