Filename-->,
Mode/Unit-->,
Int.time[ms]-->,"8,949110984802246"
NrOfAverages-->,56
Smoothing-->,0
"Wavelength [nm]",
"144,840393066406","299,43708444262074"
"145,14670117603774","243,7610733701992"
"145,4530044943332","292,15272789099345"
"145,75930301941747","231,72346550873232"
"146,0655967494157","294,08094276318275"
"146,37188568245304","210,51030385323855"
"146,6781698166546","306,580997153236"
"146,98444915014542","235,04654390839573"
"147,2907236810507","277,7428012521963"
"147,59699340749555","207,3309266476934"
"147,90325832760507","262,849430426557"
"148,2095184395044","225,7783443103553"
"148,5157737413186","277,3133877867708"
"148,8220242311729","227,68931040136295"
"149,12826990719233","301,4736770251276"
"149,43451076750205","191,8127492085673"
"149,74074681022714","262,27769767434893"
"150,04697803349276","203,70558217801573"
"150,353204435424","298,2065047927242"
"150,65942601414602","228,63554961523795"
"150,9656427677839","271,88400252348094"
"151,27185469446277","189,51023334775408"
"151,57806179230778","278,2427811078054"
"151,884264059444","236,72404768254825"
"152,1904614939966","297,9923238294108"
"152,49665409409064","244,15387209423074"
"152,8028418578513","286,296231669857"
"153,10902478340364","222,8677670067085"
"153,41520286887283","295,6545086579872"
"153,72137611238398","228,974986412688"
"154,0275445120622","303,7485947884528"
"154,33370806603264","209,9435042314007"
"154,63986677242036","294,4389560452305"
"154,94602062935053","218,93678133144863"
"155,25216963494825","294,09849678148"
"155,55831378733862","247,92342444358013"
"155,86445308464678","312,9945850921305"
"156,17058752499787","237,6193091226251"
"156,47671710651701","308,6010712401983"
"156,78284182732926","237,24535059458327"
"157,0889616855598","299,47771100867953"
"157,39507667933373","250,11818708008838"
"157,70118680677618","282,08570193560945"
"158,00729206601224","219,24584614759993"
"158,31339245516705","282,90800679962433"
"158,61948797236576","245,53366550545496"
"158,92557861573343","306,74721596664506"
"159,2316643833952","244,7126237085663"
"159,53774527347622","299,62272560125905"
"159,84382128410158","292,21368531199323"
"160,1498924133964","305,9103395168046"
"160,45595865948582","243,51759316408095"
"160,76202002049493","312,6429154761976"
"161,0680764945489","249,0180020966476"
"161,3741280797728","321,60509005356994"
"161,68017477429174","220,46253507645952"
"161,9862165762309","322,8588328825351"
"162,29225348371537","257,37649261480885"
"162,59828549487023","315,1803823321834"
"162,90431260782066","257,2512186569603"
"163,21033482069174","308,80632508394865"
"163,51635213160864","287,5198392608112"
"163,8223645386964","343,5920514545046"
"164,12837204008022","269,7871525112847"
"164,43437463388517","341,8259106273938"
"164,74037231823638","255,82495778754242"
"165,046365091259","309,7708706595844"
"165,35235295107807","225,25214327401233"
"165,6583358958188","330,5908528647028"
"165,96431392360628","243,7514563602836"
"166,27028703256562","333,14714782320914"
