Filename-->,
Mode/Unit-->,
Int.time[ms]-->,"8,949110984802246"
NrOfAverages-->,56
Smoothing-->,0
"Wavelength [nm]",
"144,840393066406","298,2333900961497"
"145,14670117603774","241,77140870235314"
"145,4530044943332","292,5917549139358"
"145,75930301941747","238,2697044841051"
"146,0655967494157","292,8771482989529"
"146,37188568245304","207,44928756566492"
"146,6781698166546","302,46648296425155"
"146,98444915014542","239,9676179010076"
"147,2907236810507","277,3960352247385"
"147,59699340749555","206,14499093774145"
"147,90325832760507","253,89557291021708"
"148,2095184395044","224,3065954056123"
"148,5157737413186","281,8774202486371"
"148,8220242311729","229,03896488753088"
"149,12826990719233","303,37703770614337"
"149,43451076750205","191,8411312425979"
"149,74074681022714","265,1095848618246"
"150,04697803349276","205,41253805798186"
"150,353204435424","294,7705112683042"
"150,65942601414602","226,05665160860138"
"150,9656427677839","278,73383065456835"
"151,27185469446277","193,449224110758"
"151,57806179230778","279,89601709476926"
"151,884264059444","238,35951415488336"
"152,1904614939966","300,75274840136865"
"152,49665409409064","229,3784989825532"
"152,8028418578513","285,87805117203845"
"153,10902478340364","224,77100440378206"
"153,41520286887283","297,2540718899096"
"153,72137611238398","231,61035901201495"
"154,0275445120622","303,1512494073985"
"154,33370806603264","212,44988219134683"
"154,63986677242036","296,0975745369618"
"154,94602062935053","217,34383158027237"
"155,25216963494825","296,6661612100171"
"155,55831378733862","248,36573894814893"
"155,86445308464678","315,0797835467454"
"156,17058752499787","235,50810658786088"
"156,47671710651701","307,4720496499449"
"156,78284182732926","236,75904391560346"
"157,0889616855598","293,75923971686154"
"157,39507667933373","251,63209675106793"
"157,70118680677618","283,4028601269973"
"158,00729206601224","222,68806133592938"
"158,31339245516705","288,49293450014045"
"158,61948797236576","246,56495591426705"
"158,92557861573343","309,6714370406436"
"159,2316643833952","249,35101829110687"
"159,53774527347622","297,99332428471496"
"159,84382128410158","290,7091165958043"
"160,1498924133964","303,7093196539279"
"160,45595865948582","238,81656222964142"
"160,76202002049493","318,388280881975"
"161,0680764945489","250,5669302734218"
"161,3741280797728","319,5292380075706"
"161,68017477429174","229,01165281090528"
"161,9862165762309","325,8540351205975"
"162,29225348371537","259,8717145969098"
"162,59828549487023","315,2827153425468"
"162,90431260782066","256,9964680273955"
"163,21033482069174","309,1585638146652"
"163,51635213160864","290,9078694354547"
"163,8223645386964","343,5871461210843"
"164,12837204008022","263,0323799323095"
"164,43437463388517","342,83869080525596"
"164,74037231823638","251,58783324342926"
"165,046365091259","314,4087976883901"
"165,35235295107807","226,1044430398852"
"165,6583358958188","325,2467816670363"
"165,96431392360628","245,26453910622388"
