"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
10.000000,49.638838,-404.712336
10.775193,47.255169,-399.019298
11.550386,45.687289,-389.976629
12.325579,44.788864,-378.443842
13.100772,43.946042,-365.332442
13.875965,42.860593,-351.027127
14.651158,40.602627,-336.721827
15.426351,39.814754,-321.797941
16.201544,40.190952,-307.575607
16.976737,40.341154,-294.008178
17.751930,41.217151,-281.233650
18.527123,41.203650,-269.110037
19.302316,42.004279,-258.088441
20.077509,42.100963,-248.338332
20.852702,41.575803,-238.559052
21.627895,39.937636,-228.503493
22.403088,39.253985,-218.373449
23.178281,38.824512,-208.563222
23.953474,38.968049,-199.289633
24.728667,39.005066,-189.694003
25.503860,40.257590,-180.260218
26.279053,42.150449,-171.453260
27.054246,44.284231,-162.687807
27.829439,47.577191,-154.194842
28.604632,53.122100,-147.205256
29.379825,59.400571,-142.481562
30.155018,64.690572,-140.487445
30.930211,67.397176,-139.877972
31.705404,68.061174,-139.833162
32.480597,67.253298,-138.727048
33.255790,65.455003,-136.546153
34.030983,64.165609,-133.261930
34.806176,63.037312,-129.385986
35.581369,62.544194,-124.674765
36.356562,62.764376,-120.075408
37.131755,63.562683,-115.141056
37.906948,64.722401,-110.508270
38.682141,67.114459,-105.903505
39.457334,69.464767,-101.670063
40.232527,73.633993,-98.389547
41.007720,77.634306,-96.492360
41.782913,81.577349,-96.611556
42.558106,82.825376,-97.289683
43.333299,82.940983,-97.512145
44.108492,81.920175,-95.072550
44.883685,82.329929,-91.951234
45.658878,84.256879,-86.345975
46.434071,88.285561,-82.721316
47.209264,94.756505,-79.457064
47.984457,100.229947,-80.447319
48.759650,104.965953,-82.815875
49.534843,107.553750,-85.457889
50.310036,111.770793,-88.013720
51.085229,115.080068,-92.595727
51.860422,114.717330,-98.898592
52.635615,111.656004,-104.158763
53.410808,107.387443,-106.055558
54.186001,103.366617,-105.581032
54.961194,101.392921,-103.115961
55.736387,100.131893,-100.550054
56.511580,102.317070,-97.859264
57.286773,105.006848,-95.895605
58.061966,109.593408,-95.657773
58.837159,113.922276,-96.444908
59.612352,119.208804,-100.265816
60.387545,123.589205,-106.350899
61.162738,124.713122,-113.991217
61.937931,123.727080,-121.571040
62.713124,120.450702,-128.443190
63.488317,115.624447,-134.780202
64.263510,110.041959,-139.296497
65.038703,103.918483,-142.243022
65.813896,98.359480,-143.970530
66.589089,92.406269,-144.645092
67.364282,86.996490,-144.920737
68.139475,82.100120,-143.206166
68.914668,78.727463,-141.973212
69.689861,75.565175,-140.149245
70.465054,72.764942,-139.235215
71.240247,70.366094,-136.896991
72.015440,68.197614,-135.697456
72.790633,66.612860,-133.541554
73.565826,64.454170,-132.608529
74.341019,62.872709,-131.474645
75.116212,60.674515,-130.730482
75.891405,59.098179,-129.969870
76.666598,56.350140,-129.458608
77.441791,54.617339,-128.091964
78.216984,51.723408,-127.171000
78.992177,49.482678,-126.261428
79.767370,46.644655,-124.653193
80.542563,44.659268,-122.903736
81.317756,42.482307,-120.490720
82.092949,40.904911,-118.477696
82.868142,39.340834,-115.894577
83.643335,38.183107,-113.837884
84.418528,36.905726,-111.113283
85.193721,36.215104,-108.756636
85.968914,35.131177,-106.100721
86.744107,34.627376,-104.115144
87.519300,33.963015,-101.680977
88.294493,33.272884,-99.587244
89.069686,22.297490,-107.689607
89.844879,21.561751,-105.753755
90.620072,20.943079,-103.603272
91.395265,20.171893,-101.924122
92.170458,19.522625,-99.912103
92.945651,18.850306,-97.907224
93.720844,18.526382,-95.833921
94.496037,18.146385,-93.918780
95.271230,17.758995,-91.650898
96.046423,17.695858,-89.638604
96.821616,17.703739,-87.592932
97.596809,17.723647,-85.745884
98.372002,17.674666,-83.698724
99.147195,17.640507,-81.761739
99.922388,17.909094,-79.714959
100.697581,18.023103,-77.736650
101.472774,18.313601,-75.591325
102.247967,18.519305,-73.598089
103.023160,18.998753,-71.505635
103.798353,19.473878,-69.437664
104.573546,20.346279,-67.163042
105.348739,21.282809,-65.200309
106.123932,22.554681,-63.634231
106.899125,23.919954,-62.628951
107.674318,25.011826,-61.821792
108.449511,25.709524,-61.373919
109.224704,26.218217,-60.861573
109.999897,26.365284,-60.028182
110.775090,26.321907,-58.893809
111.550283,26.420779,-57.463308
112.325476,26.689014,-55.829055
113.100669,26.949492,-53.956774
113.875862,27.617496,-51.884598
114.651055,28.625736,-49.497588
115.426248,30.020893,-47.071419
116.201441,31.960167,-44.637715
116.976634,34.690649,-42.441401
117.751827,37.967619,-41.155492
118.527020,41.978817,-40.991598
119.302213,45.321201,-41.970816
120.077406,48.067040,-43.753850
120.852599,50.005342,-45.662764
121.627792,51.769994,-47.381149
122.402985,53.312974,-48.689057
123.178178,55.092732,-50.403177
123.953371,56.717893,-52.521473
124.728564,58.176038,-55.285600
125.503757,59.062936,-58.167070
126.278950,59.186987,-61.509190
127.054143,58.841367,-64.894547
127.829336,57.786520,-68.034995
128.604529,56.233965,-70.814450
129.379722,54.328930,-72.870183
130.154915,52.425971,-74.549785
130.930108,50.138789,-75.653851
131.705301,47.953982,-76.467348
132.480494,46.089881,-76.508806
133.255687,44.221333,-76.410608
134.030880,42.795304,-76.090780
134.806073,41.824510,-75.873480
