"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
10.000000,29.113934,-382.689885
10.775193,28.654638,-378.199007
11.550386,26.880840,-369.432108
12.325579,26.264535,-358.853390
13.100772,25.563194,-346.598101
13.875965,24.653398,-333.035199
14.651158,23.971043,-319.376844
15.426351,23.940500,-303.790443
16.201544,25.209159,-289.113667
16.976737,25.970302,-275.129747
17.751930,27.098087,-261.785891
18.527123,28.196996,-249.316817
19.302316,29.614752,-238.125835
20.077509,30.958966,-227.739023
20.852702,31.508390,-218.105832
21.627895,31.549571,-208.914650
22.403088,31.777248,-199.374995
23.178281,31.891710,-190.059982
23.953474,32.285681,-180.903715
24.728667,33.061568,-171.650316
25.503860,34.243401,-162.378167
26.279053,36.751444,-153.026739
27.054246,40.054653,-143.429575
27.829439,45.697624,-134.713487
28.604632,53.980236,-129.015642
29.379825,60.320268,-129.104472
30.155018,62.093876,-129.912268
30.930211,61.215346,-129.652123
31.705404,59.289666,-127.774773
32.480597,57.150634,-124.693588
33.255790,55.419919,-120.301563
34.030983,54.193896,-115.492094
34.806176,53.934290,-109.262358
35.581369,54.433393,-103.063165
36.356562,55.865450,-96.897071
37.131755,57.825959,-90.298901
37.906948,60.880120,-84.107131
38.682141,64.147617,-79.060857
39.457334,68.686510,-74.343825
40.232527,73.738009,-70.388901
41.007720,79.078560,-68.485644
41.782913,83.498064,-67.991618
42.558106,86.307332,-69.082727
43.333299,86.819944,-68.977666
44.108492,87.548026,-66.727067
44.883685,88.181934,-62.290406
45.658878,90.962295,-58.170234
46.434071,95.560756,-53.037510
47.209264,101.900884,-51.583904
47.984457,108.049987,-50.962146
48.759650,112.522971,-52.746309
49.534843,116.911430,-53.659601
50.310036,121.115809,-55.236945
51.085229,125.192455,-57.644858
51.860422,126.867319,-60.757467
52.635615,127.778860,-61.873449
53.410808,129.595461,-61.423269
54.186001,133.686967,-58.904273
54.961194,139.433386,-58.307020
55.736387,148.703033,-58.744726
56.511580,156.781064,-63.315227
57.286773,165.179196,-71.125182
58.061966,170.508724,-79.604144
58.837159,175.553708,-90.848479
59.612352,178.724077,-103.861221
60.387545,177.937097,-118.239068
61.162738,174.140589,-131.583940
61.937931,167.477826,-143.004804
62.713124,159.554432,-152.862918
63.488317,149.660176,-160.362409
64.263510,140.365010,-165.072500
65.038703,130.366866,-168.390540
65.813896,121.343344,-170.231057
66.589089,112.960322,-171.596958
67.364282,105.681351,-171.170840
68.139475,98.533850,-170.623577
68.914668,92.407168,-168.425867
69.689861,87.044211,-166.881820
70.465054,82.627124,-164.852196
71.240247,77.926441,-163.058137
72.015440,74.641792,-160.549902
72.790633,71.792322,-159.004841
73.565826,69.097550,-157.391973
74.341019,66.219128,-157.216313
75.116212,63.408141,-156.419919
75.891405,60.067863,-155.301994
76.666598,56.876320,-154.359468
77.441791,52.934249,-152.842167
78.216984,49.466323,-151.332808
78.992177,46.038887,-149.275505
79.767370,43.256027,-147.436123
80.542563,40.635890,-144.952181
81.317756,38.152330,-142.534979
82.092949,35.899953,-139.979543
82.868142,33.704806,-137.465994
83.643335,31.622569,-134.717325
84.418528,29.796067,-132.339085
85.193721,28.059759,-129.859902
85.968914,26.589355,-127.245699
86.744107,24.906325,-124.810661
87.519300,23.511930,-122.332612
88.294493,22.514954,-119.969692
89.069686,21.558165,-117.639195
89.844879,20.657761,-115.027400
90.620072,20.034802,-112.783203
91.395265,19.609046,-110.430982
92.170458,19.044881,-107.966875
92.945651,18.423073,-105.708690
93.720844,18.104323,-103.311253
94.496037,17.776184,-101.019358
95.271230,17.517620,-98.751013
96.046423,17.318321,-96.603509
96.821616,17.237390,-94.523323
97.596809,17.159008,-92.303279
98.372002,17.273686,-90.118927
99.147195,17.486897,-87.865392
99.922388,17.751049,-85.874996
100.697581,17.965807,-83.604530
101.472774,18.198555,-81.624425
102.247967,18.714905,-79.360073
103.023160,18.939721,-77.243452
103.798353,19.695726,-74.881966
104.573546,20.649886,-72.586062
105.348739,22.008324,-70.398349
106.123932,23.528789,-68.955914
106.899125,25.080949,-68.103099
107.674318,26.143033,-67.706178
108.449511,26.827072,-67.398638
109.224704,27.016019,-66.937309
109.999897,27.091557,-66.064673
110.775090,27.072684,-64.720906
111.550283,27.466819,-62.966414
112.325476,27.908431,-60.867459
113.100669,28.773522,-58.560432
113.875862,30.001623,-56.068338
114.651055,32.055059,-53.493936
115.426248,34.898738,-51.185184
116.201441,38.654777,-49.656043
116.976634,42.960272,-49.515452
117.751827,47.310964,-51.452217
118.527020,50.243021,-54.520424
119.302213,52.112444,-58.190989
120.077406,52.543119,-61.431698
120.852599,52.143607,-64.151002
121.627792,51.834520,-66.081898
122.402985,51.398117,-67.781733
123.178178,51.225310,-69.659960
123.953371,50.970238,-71.723440
124.728564,50.231863,-73.593043
125.503757,49.150950,-75.474578
126.278950,47.528461,-77.087051
127.054143,45.895145,-78.431303
127.829336,44.253565,-79.364931
128.604529,42.359275,-80.317956
129.379722,40.638117,-80.623081
130.154915,38.964053,-80.934587
130.930108,37.142571,-80.880092
131.705301,35.710752,-80.360866
132.480494,34.360370,-79.795220
133.255687,33.107784,-79.134702
134.030880,32.289445,-78.380414
134.806073,31.805251,-77.886976
135.581266,31.262895,-77.595431
136.356459,30.605367,-77.664647
137.131652,29.716058,-77.728382
137.906845,28.606877,-77.760847
138.682038,27.079072,-77.613971
139.457231,25.520647,-77.375902
140.232424,24.000102,-76.883810
141.007617,22.502736,-76.074478
141.782810,21.210633,-75.055524
142.558003,20.054844,-73.992778
143.333196,18.907885,-72.643101
144.108389,18.038535,-71.370883
144.883582,17.219664,-69.732242
145.658775,16.468578,-68.276921
146.433968,15.969884,-66.736489
147.209161,15.522984,-65.147651
147.984354,15.248816,-63.444094
148.759547,15.209543,-61.740138
149.534740,15.267738,-60.126399
150.309933,15.371192,-58.462227
151.085126,15.614751,-56.849892
151.860319,15.976165,-55.344497
152.635512,16.522654,-53.826321
153.410705,17.268102,-52.350963
154.185898,18.314795,-51.171954
154.961091,19.658797,-50.172390
155.736284,21.199835,-49.921097
156.511477,22.584619,-49.993029
157.286670,23.590166,-50.481852
158.061863,24.426400,-51.242847
158.837056,24.764782,-52.192866
159.612249,24.847841,-53.143360
160.387442,24.534055,-53.812786
161.162635,24.291041,-54.392882
161.937828,23.879769,-54.722802
162.713021,23.433216,-55.079386
163.488214,22.922864,-55.243680
164.263407,22.419476,-55.314364
165.038600,21.955924,-55.307229
165.813793,21.386801,-55.220863
166.588986,20.718001,-55.009372
167.364179,20.153972,-54.796697
168.139372,19.592121,-54.569209
168.914565,19.066362,-54.246333
169.689758,18.470565,-54.006582
170.464951,18.005194,-53.661966
171.240144,17.589688,-53.176130
172.015337,17.075901,-52.676457
172.790530,16.788675,-52.289433
173.565723,16.392043,-51.743727
174.340916,16.035416,-51.234239
175.116109,15.769784,-50.814640
175.891302,15.346636,-50.469486
176.666495,14.978468,-50.042802
177.441688,14.683027,-49.585683
178.216881,14.378609,-49.140168
178.992074,14.054358,-48.785232
179.767267,13.759555,-48.304512
180.542460,13.456998,-47.792085
181.317653,13.168374,-47.267777
182.092846,12.799133,-46.727933
182.868039,12.480594,-46.258124
183.643232,12.148089,-45.722859
184.418425,11.888621,-45.169438
185.193618,11.698178,-44.666139
185.968811,11.422467,-44.147811
186.744004,11.209102,-43.632663
187.519197,11.000406,-43.009031
188.294390,10.820535,-42.462502
189.069583,10.652188,-41.968199
189.844776,10.512291,-41.471705
190.619969,10.383637,-40.855195
191.395162,10.248702,-40.353653
192.170355,10.194854,-39.976894
192.945548,10.107704,-39.524262
193.720741,9.961693,-38.987396
194.495934,9.882011,-38.512647
195.271127,9.785543,-38.003459
196.046320,9.702375,-37.571480
196.821513,10.254108,-39.171432
197.596706,10.186981,-38.782526
198.371899,10.077986,-38.342376
199.147092,10.029458,-37.877451
199.922285,9.934082,-37.403982
200.697478,9.830727,-37.009240
201.472671,9.798701,-36.606243
202.247864,9.817043,-36.220080
203.023057,9.823708,-35.805878
203.798250,9.795541,-35.303483
204.573443,9.800675,-34.932485
205.348636,9.698883,-34.494195
206.123829,9.659125,-34.018650
206.899022,9.600958,-33.607906
207.674215,9.514038,-33.121104
208.449408,9.492666,-32.684767
209.224601,9.447126,-32.311336
210.000000,9.447126,-32.311336
