"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
124.728564,51.985897,-63.978957
125.503757,52.286755,-65.655717
126.278950,52.126260,-67.753599
127.054143,51.994027,-70.197002
127.829336,50.922851,-72.497819
128.604529,49.704398,-74.787138
129.379722,47.944660,-76.358744
130.154915,46.100919,-77.843970
130.930108,43.842408,-78.836579
131.705301,41.577248,-79.296191
132.480494,39.750033,-79.162524
133.255687,38.174035,-78.763531
134.030880,36.752453,-78.255985
134.806073,35.735628,-77.761809
135.581266,34.938642,-77.345769
136.356459,33.860430,-77.483738
137.131652,32.726480,-77.710393
137.906845,31.356624,-77.935499
138.682038,29.734337,-78.004660
139.457231,28.174367,-77.734903
140.232424,26.354655,-77.231330
141.007617,24.493174,-76.396885
141.782810,23.068233,-75.244137
142.558003,21.675448,-73.988738
143.333196,20.510484,-72.614937
144.108389,19.356798,-71.074440
144.883582,18.563662,-69.426447
145.658775,17.774591,-67.833227
146.433968,17.125172,-66.099213
147.209161,16.709865,-64.397521
147.984354,16.313899,-62.615594
148.759547,16.036787,-60.746782
149.534740,15.938534,-58.880669
150.309933,16.068829,-57.034550
151.085126,16.302227,-55.103351
151.860319,16.785465,-53.271892
152.635512,17.448760,-51.609946
153.410705,18.485388,-50.041593
154.185898,19.742385,-48.683748
154.961091,21.115781,-47.684610
155.736284,22.729633,-47.192470
156.511477,24.249212,-47.196792
157.286670,25.714559,-47.543184
158.061863,26.679549,-48.244362
158.837056,27.501913,-49.274803
159.612249,27.883916,-50.327150
160.387442,28.155948,-51.318212
161.162635,28.140529,-52.114049
161.937828,27.980487,-52.799038
162.713021,27.625712,-53.336728
163.488214,27.354024,-54.018289
164.263407,26.803906,-54.399126
165.038600,26.108994,-54.976918
165.813793,25.240794,-55.428581
166.588986,24.425767,-55.605294
167.364179,23.619654,-55.761009
168.139372,22.859071,-55.903586
168.914565,22.097254,-55.742230
169.689758,21.300795,-55.631266
170.464951,20.684262,-55.374952
171.240144,20.009655,-55.030564
172.015337,19.289967,-54.646271
172.790530,18.691378,-54.128441
173.565723,18.184308,-53.696129
174.340916,17.636777,-53.146668
175.116109,17.031727,-52.642038
175.891302,16.514461,-52.197258
176.666495,16.008260,-51.620827
177.441688,15.566311,-51.071806
178.216881,15.109978,-50.550410
178.992074,14.722941,-49.934919
179.767267,14.334233,-49.383743
180.542460,13.961601,-48.680541
181.317653,13.672909,-48.114082
182.092846,13.300328,-47.608922
182.868039,12.886616,-47.068544
183.643232,12.632300,-46.441820
184.418425,12.364991,-45.936197
185.193618,12.139356,-45.442008
185.968811,11.907676,-44.947666
186.744004,11.727982,-44.432760
187.519197,11.584714,-43.829557
188.294390,11.362050,-43.360133
189.069583,11.186996,-42.860597
189.844776,10.994792,-42.383669
190.619969,10.854202,-41.941080
191.395162,10.642459,-41.363856
192.170355,10.489201,-40.845492
192.945548,10.305534,-40.343884
193.720741,10.151020,-39.807462
194.495934,10.083122,-39.269572
195.271127,9.933889,-38.756744
196.046320,9.834725,-38.219797
196.821513,9.794476,-37.740320
197.596706,9.833095,-37.266397
198.371899,9.735249,-36.774078
199.147092,10.155383,-38.225088
199.922285,10.079175,-37.866932
200.697478,9.940917,-37.481632
201.472671,9.837328,-37.036066
202.247864,9.831366,-36.491412
203.023057,9.772168,-36.121493
203.798250,9.766513,-35.621674
204.573443,9.668320,-35.196320
205.348636,9.630430,-34.709164
206.123829,9.535393,-34.249709
206.899022,9.513880,-33.744579
207.674215,9.446195,-33.247114
208.449408,9.504772,-32.844853
209.224601,9.516367,-32.398700
210.000000,9.516367,-32.398700
