"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
88.294493,21.449331,-101.021078
89.069686,20.644229,-99.257626
89.844879,19.957449,-97.521309
90.620072,19.267947,-95.725433
91.395265,18.751271,-93.826263
92.170458,18.193690,-92.034260
92.945651,17.727372,-90.306939
93.720844,17.387367,-88.641427
94.496037,16.922082,-86.834190
95.271230,16.358338,-85.106437
96.046423,16.081119,-83.310162
96.821616,15.857212,-81.640511
97.596809,15.803318,-79.878960
98.372002,15.790636,-78.023233
99.147195,15.860609,-76.177071
99.922388,15.973718,-74.146907
100.697581,16.111710,-72.111678
101.472774,16.476761,-70.191797
102.247967,16.825350,-68.247245
103.023160,17.207340,-66.330872
103.798353,17.804249,-64.429703
104.573546,18.372097,-62.491878
105.348739,19.267588,-60.628933
106.123932,20.099623,-59.017516
106.899125,21.209932,-57.761462
107.674318,22.213305,-56.873340
108.449511,22.899834,-56.208333
109.224704,23.344388,-55.516691
109.999897,23.646554,-54.646277
110.775090,23.740254,-53.463866
111.550283,24.041360,-52.080827
112.325476,24.339394,-50.591153
113.100669,24.860976,-48.995210
113.875862,25.428694,-47.211216
114.651055,26.366483,-45.386848
115.426248,27.458039,-43.637293
116.201441,29.028770,-41.838790
116.976634,30.651783,-40.358716
117.751827,32.829887,-39.171529
118.527020,34.739778,-38.519962
119.302213,36.814871,-38.341967
120.077406,38.572027,-38.382335
120.852599,40.307892,-38.593208
121.627792,41.603268,-38.500605
122.402985,43.182655,-38.531885
123.178178,45.086321,-38.249415
123.953371,47.392151,-38.631420
124.728564,49.705431,-39.271598
125.503757,52.054057,-40.550192
126.278950,54.536058,-42.365198
127.054143,56.626215,-45.049912
127.829336,58.282345,-47.852332
128.604529,59.320187,-51.001662
129.379722,60.044878,-54.279447
130.154915,59.841189,-57.552698
130.930108,59.294252,-60.655059
131.705301,57.862153,-63.168797
132.480494,56.177021,-65.336801
133.255687,54.402316,-66.892165
134.030880,52.754497,-67.969460
134.806073,51.742582,-68.617492
135.581266,50.751576,-69.540899
136.356459,49.889379,-70.972785
137.131652,48.676373,-72.570978
137.906845,46.990040,-74.278640
138.682038,45.061288,-75.587507
139.457231,42.787165,-76.310555
140.232424,40.257821,-76.833893
141.007617,37.609275,-76.967164
141.782810,35.163806,-76.681789
142.558003,32.885920,-75.982972
143.333196,30.729687,-74.962559
144.108389,28.756778,-73.878810
144.883582,26.955558,-72.406552
145.658775,25.373613,-70.910090
146.433968,23.916166,-69.164406
147.209161,22.749055,-67.244264
147.984354,21.908622,-65.248005
148.759547,21.170550,-63.210853
149.534740,20.573609,-61.152341
150.309933,20.219378,-59.127731
151.085126,20.030171,-57.058417
151.860319,19.941678,-55.075705
152.635512,20.176126,-52.978211
153.410705,20.609856,-50.913268
154.185898,21.348410,-48.952307
154.961091,22.826927,-47.161368
155.736284,24.277331,-45.697238
156.511477,26.400728,-44.900666
157.286670,28.156209,-44.493390
158.061863,30.081937,-45.182554
158.837056,31.450858,-45.610234
159.612249,32.394219,-47.093362
160.387442,33.342150,-47.808186
161.162635,33.509024,-49.065545
161.937828,34.288767,-50.015003
162.713021,33.886845,-51.206067
163.488214,34.146071,-52.405193
164.263407,33.471918,-52.971691
165.038600,33.351795,-54.382345
165.813793,32.429136,-54.744068
166.588986,31.713315,-55.727026
167.364179,31.073506,-55.756860
168.139372,30.455147,-56.556315
168.914565,29.853583,-56.486304
169.689758,28.757968,-57.011625
170.464951,28.344923,-57.098827
171.240144,27.145501,-57.372906
172.015337,26.622852,-57.478206
172.790530,25.486030,-57.457766
173.565723,24.863794,-57.513215
174.340916,23.677217,-57.076978
175.116109,22.811730,-57.142420
175.891302,21.820152,-56.612403
176.666495,20.808771,-56.322409
177.441688,19.991510,-55.644918
178.216881,19.049037,-55.368695
178.992074,18.381285,-54.709328
179.767267,17.552641,-54.183811
180.542460,16.950754,-53.310153
181.317653,16.304410,-52.637203
182.092846,15.761414,-51.959228
182.868039,15.155898,-51.193320
183.643232,14.740347,-50.516201
184.418425,14.395676,-49.791596
185.193618,14.065235,-49.156132
185.968811,13.690579,-48.479587
186.744004,13.321058,-47.811827
187.519197,13.005413,-47.082768
188.294390,12.803491,-46.348172
189.069583,12.492346,-45.620147
189.844776,12.294677,-44.976481
190.619969,12.046986,-44.319252
191.395162,11.828797,-43.670785
192.170355,11.641747,-43.055686
192.945548,11.388233,-42.449888
193.720741,11.236116,-41.802429
194.495934,11.069708,-41.116916
195.271127,10.968575,-40.518711
196.046320,10.824790,-39.954272
196.821513,10.753570,-39.338588
197.596706,10.667596,-38.720674
198.371899,10.565796,-38.106394
199.147092,10.545974,-37.612714
199.922285,10.501212,-37.057450
200.697478,10.410961,-36.518765
201.472671,10.347090,-36.011263
202.247864,10.352662,-35.530715
203.023057,10.479887,-35.030548
203.798250,10.473917,-34.572665
204.573443,10.503126,-34.140568
205.348636,10.474295,-33.711835
206.123829,10.477832,-33.251357
206.899022,10.489438,-32.782209
207.674215,10.421681,-32.287440
208.449408,10.406130,-31.861918
209.224601,10.427047,-31.427471
210.000000,10.427047,-31.427471
