"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
137.131652,20.204142,-13.332628
137.906845,21.783260,-10.624376
138.682038,24.020892,-7.787537
139.457231,27.184224,-5.158868
140.232424,31.267541,-2.708411
141.007617,36.712721,-0.853576
141.782810,43.401815,-0.093288
142.558003,51.106676,-0.850687
143.333196,59.553092,-4.060323
144.108389,67.967110,-10.743550
144.883582,73.472734,-20.389715
145.658775,75.197965,-31.243125
146.433968,73.663064,-41.195766
147.209161,69.393859,-49.357485
147.984354,64.162404,-54.992440
148.759547,58.255368,-58.528311
149.534740,52.518320,-60.352254
150.309933,47.157354,-60.694763
151.085126,42.421008,-60.181194
151.860319,38.126613,-58.851066
152.635512,34.603524,-56.910810
153.410705,31.633840,-54.592451
154.185898,29.199817,-52.021777
154.961091,27.253416,-49.291963
155.736284,25.668322,-46.442106
156.511477,24.546808,-43.525195
157.286670,23.703104,-40.568802
158.061863,23.295043,-37.597578
158.837056,23.118410,-34.814741
159.612249,23.285747,-32.050049
160.387442,23.606865,-29.339872
161.162635,24.347292,-26.591344
161.937828,25.424742,-23.808586
162.713021,26.970337,-21.112328
163.488214,29.091022,-18.436019
164.263407,31.964792,-16.048751
165.038600,35.774726,-14.016484
165.813793,40.418144,-13.075659
166.588986,45.286674,-12.987710
167.364179,50.377061,-14.128372
168.139372,55.445256,-15.935251
168.914565,59.928319,-19.154514
169.689758,63.914131,-23.045124
170.464951,67.063731,-27.760756
171.240144,69.080912,-32.896110
172.015337,70.421651,-38.172095
172.790530,71.032104,-43.384921
173.565723,70.463907,-48.658292
174.340916,69.101978,-53.829818
175.116109,66.925197,-58.732243
175.891302,64.116843,-62.884887
176.666495,60.637036,-65.870488
177.441688,56.827400,-68.176209
178.216881,53.066206,-69.567471
178.992074,49.474487,-70.538446
179.767267,46.153634,-71.017041
180.542460,43.017798,-71.062679
181.317653,40.035522,-70.867529
182.092846,37.182331,-70.433556
182.868039,34.552266,-69.679417
183.643232,32.196595,-68.571510
184.418425,30.276786,-67.476440
185.193618,28.532693,-66.485329
185.968811,27.027321,-65.345810
186.744004,25.529038,-64.239830
187.519197,24.234260,-62.977802
188.294390,22.971483,-61.725783
189.069583,21.897672,-60.608066
189.844776,20.904582,-59.571118
190.619969,20.127512,-58.413094
191.395162,19.401325,-57.169189
192.170355,18.776956,-56.256112
192.945548,18.019645,-55.191494
193.720741,17.410930,-54.223862
194.495934,16.961020,-53.272956
195.271127,16.521128,-52.359837
196.046320,16.099516,-51.401739
196.821513,15.758101,-50.427977
197.596706,15.408161,-49.470363
198.371899,15.125096,-48.551769
199.147092,14.934456,-47.814262
199.922285,14.756721,-46.941567
200.697478,14.502935,-46.204687
201.472671,14.236248,-45.542590
202.247864,14.158750,-44.841561
203.023057,14.080619,-44.125781
203.798250,14.003657,-43.442189
204.573443,13.916416,-42.777013
205.348636,13.788524,-42.160845
206.123829,13.682453,-41.514662
206.899022,13.597400,-40.928160
207.674215,13.438770,-40.290610
208.449408,13.405023,-39.696665
209.224601,13.363899,-39.188496
210.000000,13.363899,-39.188496
