"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
137.906845,29.890870,-72.397036
138.682038,28.956875,-72.323307
139.457231,28.048740,-72.313517
140.232424,26.801673,-72.179699
141.007617,25.696192,-71.841622
141.782810,24.615935,-71.289921
142.558003,23.798581,-70.583896
143.333196,22.827762,-69.845010
144.108389,21.876268,-68.933671
144.883582,21.125086,-67.953886
145.658775,20.324295,-66.910110
146.433968,19.725676,-65.704811
147.209161,19.162967,-64.506877
147.984354,18.826769,-63.163077
148.759547,18.493235,-61.839916
149.534740,18.293806,-60.534334
150.309933,18.140508,-59.259561
151.085126,18.172142,-57.980954
151.860319,18.192910,-56.844354
152.635512,18.405171,-55.749200
153.410705,18.668101,-54.692214
154.185898,19.092290,-53.871490
154.961091,19.499068,-53.191885
155.736284,19.948495,-52.461144
156.511477,20.318153,-51.906020
157.286670,20.724068,-51.515726
158.061863,21.039723,-51.132610
158.837056,21.292591,-50.950510
159.612249,21.418189,-50.747618
160.387442,21.612726,-50.572539
161.162635,21.732436,-50.492205
161.937828,21.838081,-50.372028
162.713021,21.841505,-50.331199
163.488214,21.885462,-50.305319
164.263407,21.888617,-50.173661
165.038600,21.828757,-50.276846
165.813793,21.654220,-50.276806
166.588986,21.454497,-50.401396
167.364179,21.118259,-50.295127
168.139372,20.765520,-50.222416
168.914565,20.306888,-50.015652
169.689758,19.928309,-49.953870
170.464951,19.650052,-49.664044
171.240144,19.180732,-49.407206
172.015337,18.899829,-49.090079
172.790530,18.593345,-48.833904
173.565723,18.364369,-48.451308
174.340916,18.040688,-48.219043
175.116109,17.779674,-47.911111
175.891302,17.442521,-47.675764
176.666495,17.210783,-47.331516
177.441688,16.855560,-46.969103
178.216881,16.683113,-46.726028
178.992074,16.290537,-46.515856
179.767267,16.037756,-46.260970
180.542460,15.741399,-45.899222
181.317653,15.396753,-45.779840
182.092846,15.056745,-45.497075
182.868039,14.754259,-45.191397
183.643232,14.324019,-44.789953
184.418425,14.112537,-44.498797
185.193618,13.799617,-44.079656
185.968811,13.582277,-43.741359
186.744004,13.241570,-43.249167
187.519197,12.977083,-42.778054
188.294390,12.656229,-42.290174
189.069583,12.401537,-41.876765
189.844776,12.280047,-41.396320
190.619969,12.055301,-40.921050
191.395162,11.872314,-40.384720
192.170355,11.628499,-40.025150
192.945548,11.425653,-39.598170
193.720741,11.221733,-39.169338
194.495934,11.126856,-38.609891
195.271127,10.900688,-38.202625
196.046320,10.794120,-37.799325
196.821513,10.658760,-37.291468
197.596706,10.579847,-36.749704
198.371899,10.486277,-36.305514
199.147092,10.472427,-35.878383
199.922285,10.357682,-35.425975
200.697478,10.324080,-35.052696
201.472671,10.245970,-34.621391
202.247864,10.274144,-34.200501
203.023057,10.249404,-33.747152
203.798250,10.278793,-33.334593
204.573443,10.188429,-32.816305
205.348636,10.139648,-32.385577
206.123829,10.194755,-31.972513
206.899022,10.150842,-31.659375
207.674215,10.121446,-31.219251
208.449408,10.113908,-30.826805
209.224601,10.083268,-30.562672
210.000000,10.083268,-30.562672
