"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
101.472774,15.970677,-70.717810
102.247967,16.209511,-68.866216
103.023160,16.567184,-67.078320
103.798353,17.034352,-65.267435
104.573546,17.415001,-63.531536
105.348739,18.167803,-61.794087
106.123932,18.889217,-60.439790
106.899125,19.837751,-59.194994
107.674318,20.448158,-58.467767
108.449511,21.069167,-57.666018
109.224704,21.298102,-56.798647
109.999897,21.445218,-55.842544
110.775090,21.486064,-54.606708
111.550283,21.764641,-53.086776
112.325476,21.986231,-51.637509
113.100669,22.657788,-49.859021
113.875862,23.089991,-48.299683
114.651055,24.026585,-46.546671
115.426248,25.018682,-44.913255
116.201441,26.355643,-43.282105
116.976634,27.769632,-41.754869
117.751827,29.587263,-40.618127
118.527020,31.166377,-39.684657
119.302213,33.065287,-39.134023
120.077406,34.528206,-38.592652
120.852599,36.207947,-38.383117
121.627792,37.628946,-37.746217
122.402985,39.368173,-37.368185
123.178178,41.283303,-36.950362
123.953371,43.878869,-36.933763
124.728564,46.309539,-37.270346
125.503757,49.079489,-38.455129
126.278950,51.664332,-40.024140
127.054143,53.987819,-42.464139
127.829336,55.930838,-45.054607
128.604529,57.285985,-48.485795
129.379722,58.064534,-51.732008
130.154915,57.987959,-55.378212
130.930108,57.323197,-58.348081
131.705301,55.764364,-61.065793
132.480494,54.103093,-62.850276
133.255687,52.319250,-64.283049
134.030880,51.035522,-65.193624
134.806073,49.759009,-65.727279
135.581266,49.026147,-66.360832
136.356459,48.046680,-67.972570
137.131652,47.257156,-69.463476
137.906845,45.476771,-71.064294
138.682038,43.562886,-72.444374
139.457231,41.086012,-73.365399
140.232424,38.522102,-73.910037
141.007617,36.087892,-74.123034
141.782810,33.782005,-73.615007
142.558003,31.511771,-72.831614
143.333196,29.584192,-71.822182
144.108389,27.719427,-70.576149
144.883582,26.095180,-69.111527
145.658775,24.725001,-67.362545
146.433968,23.497685,-65.566014
147.209161,22.528823,-63.613939
147.984354,21.750496,-61.678489
148.759547,21.097928,-59.676266
149.534740,20.796593,-57.585558
150.309933,20.731341,-55.647060
151.085126,20.841459,-53.721765
151.860319,20.951776,-51.940019
152.635512,21.389874,-50.128327
153.410705,21.996813,-48.292246
154.185898,22.880413,-46.538459
154.961091,24.025594,-45.015663
155.736284,25.524338,-43.698325
156.511477,27.449480,-42.686145
157.286670,29.762803,-42.275209
158.061863,31.867202,-42.794153
158.837056,33.855946,-43.954433
159.612249,35.033050,-45.495935
160.387442,35.925913,-47.457997
161.162635,36.248257,-49.006242
161.937828,36.314117,-50.843741
162.713021,35.999153,-52.109418
163.488214,35.387407,-53.597313
164.263407,34.935553,-54.479940
165.038600,33.943746,-55.473454
165.813793,33.258004,-56.279162
166.588986,32.023171,-56.837650
167.364179,31.236477,-57.354761
168.139372,30.219046,-57.773421
168.914565,29.248858,-58.175637
169.689758,28.207333,-58.055137
170.464951,27.303243,-58.169146
171.240144,26.251731,-57.843217
172.015337,25.268950,-57.907028
172.790530,24.442215,-57.527491
173.565723,23.597620,-57.395675
174.340916,22.739556,-56.925832
175.116109,21.839076,-56.663636
175.891302,21.112157,-56.153652
176.666495,20.199411,-55.738769
177.441688,19.562631,-55.161457
178.216881,18.748181,-54.561099
178.992074,18.098911,-53.967213
179.767267,17.404056,-53.339032
180.542460,16.941589,-52.730021
181.317653,16.399842,-52.072123
182.092846,15.904079,-51.590584
182.868039,15.392785,-50.944421
183.643232,14.963647,-50.247819
184.418425,14.545219,-49.655071
185.193618,14.173665,-49.063450
185.968811,13.810881,-48.414487
186.744004,13.515840,-47.759317
187.519197,13.237423,-47.072261
188.294390,13.023584,-46.484495
189.069583,12.808223,-45.815668
189.844776,12.585072,-45.228633
190.619969,12.349778,-44.630989
191.395162,12.108849,-43.961262
192.170355,11.984326,-43.372626
192.945548,11.730873,-42.825790
193.720741,11.571757,-42.245222
194.495934,11.482248,-41.773006
195.271127,11.335117,-41.215106
196.046320,11.129596,-40.715558
196.821513,11.032656,-40.108887
197.596706,10.946456,-39.578712
198.371899,10.901946,-39.050628
199.147092,10.887516,-38.584033
199.922285,10.849445,-38.119782
200.697478,10.792370,-37.632162
201.472671,10.727069,-37.119843
202.247864,10.738916,-36.645848
203.023057,10.749716,-36.159420
203.798250,10.747221,-35.732481
204.573443,10.715173,-35.249635
205.348636,10.681555,-34.832583
206.123829,10.636809,-34.413335
206.899022,10.576709,-34.010339
207.674215,10.540227,-33.639012
208.449408,10.530348,-33.207262
209.224601,10.486743,-32.843514
210.000000,10.486743,-32.843514
