"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
10.000000,40.794601,-384.137870
10.775193,38.286720,-377.783156
11.550386,36.994721,-368.219896
12.325579,35.607897,-357.432397
13.100772,33.404604,-344.398348
13.875965,32.373828,-329.332684
14.651158,31.484174,-314.096343
15.426351,30.686773,-299.408054
16.201544,31.360937,-284.737909
16.976737,31.757688,-270.798535
17.751930,32.732474,-256.952319
18.527123,34.506316,-244.928021
19.302316,37.308122,-234.328782
20.077509,38.445162,-224.575988
20.852702,38.552512,-215.078030
21.627895,37.777858,-205.875784
22.403088,37.303392,-197.060778
23.178281,37.332364,-188.067716
23.953474,37.475485,-179.069839
24.728667,38.316857,-170.110129
25.503860,39.784623,-161.169512
26.279053,42.222396,-152.471469
27.054246,45.368442,-143.368989
27.829439,50.532961,-135.406938
28.604632,57.196419,-130.024483
29.379825,63.946726,-127.417671
30.155018,66.345941,-128.712453
30.930211,66.883741,-129.275663
31.705404,65.791603,-128.081259
32.480597,63.589288,-125.548144
33.255790,61.617266,-122.115807
34.030983,60.364272,-117.290710
34.806176,59.446544,-112.003397
35.581369,59.840279,-106.504493
36.356562,61.085167,-100.982984
37.131755,62.875893,-95.485862
37.906948,65.435502,-89.894749
38.682141,68.819355,-84.946993
39.457334,72.516905,-80.953936
40.232527,77.051043,-77.778549
41.007720,81.311413,-75.889060
41.782913,85.305022,-76.412273
42.558106,86.694653,-76.818032
43.333299,87.046549,-76.488060
44.108492,86.312973,-73.688425
44.883685,87.347811,-69.799843
45.658878,89.746854,-64.741422
46.434071,94.362309,-61.274429
47.209264,100.620580,-58.681733
47.984457,106.514524,-59.976119
48.759650,111.104726,-61.499473
49.534843,114.138911,-63.245349
50.310036,117.718372,-64.884602
51.085229,120.646792,-67.626273
51.860422,121.459080,-70.097680
52.635615,121.168118,-71.617784
53.410808,121.144442,-71.152903
54.186001,122.603428,-68.979521
54.961194,127.231542,-66.045138
55.736387,133.151540,-64.579213
56.511580,140.441701,-66.370832
57.286773,147.693727,-70.443279
58.061966,154.216341,-76.581763
58.837159,159.801016,-83.946806
59.612352,165.003428,-94.044539
60.387545,166.687794,-105.566826
61.162738,165.263544,-118.439581
61.937931,161.410147,-129.152855
62.713124,156.209191,-139.633458
63.488317,149.067704,-147.605390
64.263510,141.095452,-154.986162
65.038703,132.171074,-159.693510
65.813896,123.230657,-163.599603
66.589089,114.990639,-165.942480
67.364282,106.793286,-166.899114
68.139475,98.681581,-166.513447
68.914668,91.080961,-165.493944
69.689861,84.667804,-163.412706
70.465054,79.097316,-161.791278
71.240247,74.701989,-158.566648
72.015440,70.878652,-155.897518
72.790633,68.052639,-152.436968
73.565826,65.368136,-150.648376
74.341019,63.413967,-148.615952
75.116212,61.161952,-147.202242
75.891405,59.718903,-145.761558
76.666598,57.116562,-145.112913
77.441791,55.050439,-144.347071
78.216984,52.167861,-143.272849
78.992177,49.988798,-142.061038
79.767370,47.278498,-140.384878
80.542563,44.873920,-138.782951
81.317756,42.390029,-136.530092
82.092949,39.999327,-135.272823
82.868142,37.888662,-133.554935
83.643335,36.007794,-131.473881
84.418528,33.966859,-129.351367
85.193721,32.104913,-127.232709
85.968914,30.452590,-125.052450
86.744107,28.570578,-123.217348
87.519300,27.124600,-120.894662
88.294493,25.625466,-118.707108
89.069686,24.302394,-116.218022
89.844879,23.173979,-113.965825
90.620072,22.186817,-111.853518
91.395265,21.363437,-109.672628
92.170458,20.468977,-107.288097
92.945651,19.820755,-104.862706
93.720844,19.303456,-102.548443
94.496037,18.816727,-100.281925
95.271230,18.419050,-97.678547
96.046423,18.330672,-95.384145
96.821616,18.306175,-93.277238
97.596809,18.251683,-91.381087
98.372002,18.189999,-89.204878
99.147195,18.253999,-87.219536
99.922388,18.373402,-84.908592
100.697581,18.618385,-82.783107
101.472774,18.794698,-80.596819
102.247967,19.095418,-78.467076
103.023160,19.468194,-76.295461
103.798353,19.895426,-74.138806
104.573546,20.744742,-71.718539
105.348739,21.699385,-69.566017
106.123932,23.053005,-67.786501
106.899125,24.509541,-66.525602
107.674318,25.814508,-65.873516
108.449511,26.638920,-65.392905
109.224704,27.195219,-65.018412
109.999897,27.531036,-64.286965
110.775090,27.595742,-62.968717
111.550283,27.874522,-61.442237
112.325476,28.384634,-59.618859
113.100669,29.017105,-57.688819
113.875862,30.118268,-55.445939
114.651055,31.680322,-53.188850
115.426248,34.025092,-50.982747
116.201441,37.126032,-49.181733
116.976634,40.968135,-48.655836
117.751827,45.084694,-49.463617
118.527020,48.512558,-51.773656
119.302213,50.758378,-54.517308
120.077406,51.753425,-57.339899
120.852599,52.150746,-59.669289
121.627792,52.387916,-61.469692
122.402985,52.791061,-62.823472
123.178178,53.163595,-64.350098
123.953371,53.474684,-66.077334
124.728564,53.548555,-68.196913
125.503757,53.336931,-70.197191
126.278950,52.467029,-72.357378
127.054143,51.421911,-74.322292
127.829336,49.930257,-76.250025
128.604529,48.150133,-77.656729
129.379722,46.377983,-78.820515
130.154915,44.889950,-79.614298
130.930108,43.072675,-80.012293
131.705301,41.342681,-80.111008
