"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
10.000000,92.177498,-496.645930
10.775193,87.140044,-491.392297
11.550386,79.964321,-481.303040
12.325579,71.816763,-467.338104
13.100772,64.151547,-450.780942
13.875965,59.245672,-433.241804
14.651158,54.208046,-415.884130
15.426351,52.067953,-396.977201
16.201544,49.907811,-381.176028
16.976737,49.870952,-367.957276
17.751930,47.082124,-352.304195
18.527123,45.252242,-337.312658
19.302316,44.151654,-324.803953
20.077509,41.603282,-312.845741
20.852702,38.517414,-300.834780
21.627895,35.281612,-289.018261
22.403088,32.754431,-277.703524
23.178281,31.329840,-267.092831
23.953474,29.126311,-256.904759
24.728667,28.100835,-246.825149
25.503860,27.131224,-237.578036
26.279053,25.992738,-229.293279
27.054246,24.792627,-221.332279
27.829439,24.357334,-212.984171
28.604632,23.728259,-206.051004
29.379825,23.427481,-198.598414
30.155018,23.056846,-191.902832
30.930211,22.989379,-184.787131
31.705404,23.080511,-178.966222
32.480597,23.567903,-172.168548
33.255790,23.665795,-165.832522
34.030983,24.411860,-159.690051
34.806176,25.094090,-153.491568
35.581369,26.516702,-147.167330
36.356562,27.995249,-141.216280
37.131755,30.221963,-135.648364
37.906948,32.730898,-130.269567
38.682141,35.647535,-124.975277
39.457334,38.248627,-120.028077
40.232527,41.863624,-115.143209
41.007720,45.314800,-110.522424
41.782913,50.080889,-106.010520
42.558106,55.301446,-101.488076
43.333299,61.976933,-99.358790
44.108492,69.203493,-97.414166
44.883685,76.468318,-99.858179
45.658878,82.856801,-105.109201
46.434071,84.554099,-113.200263
47.209264,83.326481,-120.390613
47.984457,78.180851,-125.040885
48.759650,72.427380,-127.062789
49.534843,66.303904,-127.021978
50.310036,61.232216,-124.493260
51.085229,57.407136,-120.657154
51.860422,54.927615,-115.406853
52.635615,53.693870,-109.588707
53.410808,54.710866,-102.997636
54.186001,57.542442,-96.328178
54.961194,62.448297,-90.824188
55.736387,68.528782,-87.670534
56.511580,75.637746,-86.386439
57.286773,82.033270,-87.655848
58.061966,87.728344,-91.059600
58.837159,91.804255,-94.556275
59.612352,95.280304,-99.878025
60.387545,98.813812,-106.543530
61.162738,100.322902,-112.899907
61.937931,98.801341,-120.809219
62.713124,94.804984,-127.940701
63.488317,88.834486,-133.558299
64.263510,82.565764,-137.064931
65.038703,75.317433,-138.562044
65.813896,68.870633,-139.169492
66.589089,62.899070,-137.961820
67.364282,57.876286,-136.030543
68.139475,53.174583,-133.521736
68.914668,49.563790,-130.269341
69.689861,46.714533,-126.334756
70.465054,45.205771,-122.290965
71.240247,44.054537,-118.541668
72.015440,44.099888,-114.877142
72.790633,44.633942,-111.715344
73.565826,45.876806,-109.216015
74.341019,47.137611,-107.626179
75.116212,48.777554,-106.781256
75.891405,49.942053,-106.210798
76.666598,51.541194,-106.665825
77.441791,51.652651,-107.635967
78.216984,52.128440,-109.223854
78.992177,51.011187,-110.741688
79.767370,49.625697,-112.422883
80.542563,47.570492,-113.272978
81.317756,45.406413,-113.983101
82.092949,42.721094,-114.033445
82.868142,40.682880,-114.021020
83.643335,38.333667,-113.200415
84.418528,36.261693,-112.567808
85.193721,33.982029,-111.431623
85.968914,32.075194,-110.271783
86.744107,30.068123,-108.622780
87.519300,28.236160,-107.216568
88.294493,26.507428,-105.400217
89.069686,25.036133,-103.761215
89.844879,23.659318,-101.663828
90.620072,22.472750,-99.706448
91.395265,21.341603,-97.485730
92.170458,20.425474,-95.625326
92.945651,19.852608,-93.514490
93.720844,19.394040,-91.649364
94.496037,18.826756,-89.519593
95.271230,18.412682,-87.679251
96.046423,18.073669,-85.691502
96.821616,17.881146,-83.768577
97.596809,17.673019,-81.578494
98.372002,17.625294,-79.548781
99.147195,17.563008,-77.383023
99.922388,17.739332,-75.288598
100.697581,17.992138,-73.118640
101.472774,18.169633,-71.160014
102.247967,18.592144,-69.086706
103.023160,19.078989,-67.143471
103.798353,19.783201,-64.947112
104.573546,20.550453,-62.744162
105.348739,21.532655,-60.480347
106.123932,22.700077,-58.401046
106.899125,24.239240,-56.312468
107.674318,26.082310,-54.514920
108.449511,28.373550,-52.939154
109.224704,30.960322,-52.097833
109.999897,33.609891,-51.776624
110.775090,36.037510,-52.345915
111.550283,38.143505,-53.559422
112.325476,39.606593,-55.374728
113.100669,40.463163,-57.251901
113.875862,40.520799,-58.943531
114.651055,40.169067,-60.362935
115.426248,39.463551,-61.665425
116.201441,38.440934,-62.355424
116.976634,37.328735,-62.580558
117.751827,36.310756,-62.423556
118.527020,35.313324,-61.872349
119.302213,34.646527,-60.926769
120.077406,34.277010,-59.888829
120.852599,34.268921,-58.583236
121.627792,34.582552,-57.567995
122.402985,35.132578,-56.589943
123.178178,35.980599,-56.117982
123.953371,36.786308,-55.957212
124.728564,37.609367,-56.096682
125.503757,38.076728,-56.229487
126.278950,38.303980,-56.508988
127.054143,38.414096,-56.808759
127.829336,38.319991,-57.179564
128.604529,38.138134,-57.126075
129.379722,38.009878,-56.884141
130.154915,38.358965,-56.515040
130.930108,38.825868,-56.295705
131.705301,39.492202,-56.299344
132.480494,40.258911,-56.727643
133.255687,41.058902,-57.534690
134.030880,41.513240,-58.667892
134.806073,41.543966,-59.898311
135.581266,41.326280,-61.202375
136.356459,40.865099,-62.619033
137.131652,40.148997,-63.845739
137.906845,39.309726,-64.874776
138.682038,38.090503,-65.885968
139.457231,36.806169,-66.530701
140.232424,35.206895,-67.037243
141.007617,33.723538,-67.190455
141.782810,32.217922,-67.059888
142.558003,30.992956,-66.797415
143.333196,29.666184,-66.412556
144.108389,28.574547,-65.770304
