"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
10.000000,53.401788,-440.059865
10.775193,50.054882,-431.575827
11.550386,45.397589,-420.887221
12.325579,43.166079,-408.424884
13.100772,41.079257,-394.434692
13.875965,39.635163,-379.989814
14.651158,38.547597,-363.639017
15.426351,38.356636,-346.702071
16.201544,39.124615,-331.475455
16.976737,39.946947,-317.031042
17.751930,40.916923,-303.407244
18.527123,42.146960,-290.484898
19.302316,44.240396,-279.931300
20.077509,43.967901,-270.443186
20.852702,42.946039,-260.367675
21.627895,41.417372,-250.015078
22.403088,39.629218,-238.394769
23.178281,38.239302,-226.578228
23.953474,37.838360,-216.110924
24.728667,37.479074,-205.697451
25.503860,36.663204,-198.406248
26.279053,35.857299,-191.321062
27.054246,35.515441,-183.645834
27.829439,35.062596,-175.942757
28.604632,35.011811,-168.388188
29.379825,35.013647,-161.158472
30.155018,35.601659,-153.498989
30.930211,36.521434,-145.452086
31.705404,38.188686,-136.917722
32.480597,40.747442,-128.166964
33.255790,44.313760,-118.721198
34.030983,50.224578,-108.118389
34.806176,60.983644,-97.542940
35.581369,77.492113,-93.746521
36.356562,91.611297,-102.449200
37.131755,95.133136,-114.263485
37.906948,92.024875,-122.224591
38.682141,87.801424,-126.931334
39.457334,83.129858,-127.926745
40.232527,78.733647,-127.422970
41.007720,75.174534,-125.200877
41.782913,72.248547,-122.439728
42.558106,70.388073,-118.444121
43.333299,69.011817,-114.439468
44.108492,68.247073,-109.460331
44.883685,68.201082,-103.920354
45.658878,69.406646,-98.272402
46.434071,72.084376,-93.207291
47.209264,75.872220,-88.687583
47.984457,79.861442,-85.455329
48.759650,83.920452,-82.942971
49.534843,87.854779,-80.866468
50.310036,92.993455,-78.126756
51.085229,98.994679,-76.768318
51.860422,106.298187,-75.576168
52.635615,113.814280,-76.844625
53.410808,122.232310,-80.733346
54.186001,129.655461,-88.177812
54.961194,133.959466,-97.864424
55.736387,134.404908,-108.055577
56.511580,132.197694,-117.164714
57.286773,128.669576,-124.662611
58.061966,124.567498,-130.078756
58.837159,120.799496,-135.085226
59.612352,116.580580,-141.129921
60.387545,110.352957,-145.896727
61.162738,104.060208,-148.679262
61.937931,97.517028,-150.084126
62.713124,91.117874,-150.792556
63.488317,85.128566,-149.939186
64.263510,80.064934,-147.934841
65.038703,75.939171,-145.973227
65.813896,72.972535,-143.962604
66.589089,70.427902,-141.798026
67.364282,68.315765,-140.048764
68.139475,66.287164,-138.536304
68.914668,64.845579,-137.067192
69.689861,63.307479,-135.361389
70.465054,62.463374,-134.436044
71.240247,61.151866,-133.684732
72.015440,60.266627,-133.277004
72.790633,59.044027,-133.402195
73.565826,57.611077,-133.559779
74.341019,55.731972,-133.906114
75.116212,53.527482,-133.857586
75.891405,50.999035,-134.049792
76.666598,48.425090,-133.339575
77.441791,45.795660,-132.798939
78.216984,43.111079,-132.069176
78.992177,40.480329,-130.876025
79.767370,38.056261,-129.604766
80.542563,35.577048,-128.042826
81.317756,33.317434,-126.229357
82.092949,31.207459,-124.330043
82.868142,29.404978,-122.510243
83.643335,27.786093,-120.478607
84.418528,26.278877,-118.204822
85.193721,24.852354,-115.840510
85.968914,23.669533,-113.682155
86.744107,22.519432,-111.504024
87.519300,21.807910,-109.399669
88.294493,20.912309,-107.187620
89.069686,20.205059,-105.195564
89.844879,19.739933,-103.064162
90.620072,19.349877,-101.205559
91.395265,18.973286,-99.168022
92.170458,18.337607,-97.367015
92.945651,18.017851,-95.453550
93.720844,17.813568,-93.590830
94.496037,17.324273,-91.577861
95.271230,16.892286,-89.513108
96.046423,16.732840,-87.448075
96.821616,16.709026,-85.462029
97.596809,16.648585,-83.308060
98.372002,16.836021,-81.249508
99.147195,16.978480,-79.063391
99.922388,17.302844,-76.946350
100.697581,17.762635,-74.871890
101.472774,18.137750,-72.827763
102.247967,18.746833,-70.771970
103.023160,19.302145,-68.866837
103.798353,20.166182,-66.781302
104.573546,21.167168,-64.712724
105.348739,22.555005,-62.877281
106.123932,24.154973,-61.604008
106.899125,25.653603,-60.767392
107.674318,26.810105,-60.409228
108.449511,27.543460,-60.062938
109.224704,27.970184,-59.776885
109.999897,28.212077,-58.960846
110.775090,28.572953,-57.759573
111.550283,28.989760,-56.352179
112.325476,29.789589,-54.721910
113.100669,30.878776,-53.135749
113.875862,32.334418,-51.633621
114.651055,34.341027,-50.164394
115.426248,36.607679,-49.392619
116.201441,38.931672,-49.350069
116.976634,41.247864,-49.988018
117.751827,43.170618,-51.173075
118.527020,44.640716,-52.611577
119.302213,45.500453,-53.918397
120.077406,46.070803,-55.254458
