"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
162.713021,35.938921,-53.636903
163.488214,35.070877,-55.286852
164.263407,34.542466,-56.256907
165.038600,33.171295,-57.122706
165.813793,32.471191,-57.929666
166.588986,31.029640,-58.296010
167.364179,30.198936,-58.795304
168.139372,29.019412,-58.957141
168.914565,28.020684,-59.279032
169.689758,26.660456,-58.951080
170.464951,25.612521,-58.930761
171.240144,24.443540,-58.436324
172.015337,23.424799,-58.200045
172.790530,22.566892,-57.588707
173.565723,21.598476,-57.184923
174.340916,20.859759,-56.499851
175.116109,19.966570,-56.019234
175.891302,19.264127,-55.454212
176.666495,18.409535,-54.776411
177.441688,17.797234,-54.032101
178.216881,17.146314,-53.398667
178.992074,16.544338,-52.716418
179.767267,16.019679,-51.989554
180.542460,15.574175,-51.309217
181.317653,15.011084,-50.550007
182.092846,14.562020,-49.774954
182.868039,14.114918,-49.067868
183.643232,13.746152,-48.277396
184.418425,13.388011,-47.531456
185.193618,13.136327,-46.864879
185.968811,12.872836,-46.174049
186.744004,12.507342,-45.517603
187.519197,12.303277,-44.819427
188.294390,12.106360,-44.149431
189.069583,11.972468,-43.601515
189.844776,11.872397,-43.000227
190.619969,11.670087,-42.390990
191.395162,11.489297,-41.829989
192.170355,11.405047,-41.367737
192.945548,11.185561,-40.865575
193.720741,11.045911,-40.334958
194.495934,11.054359,-39.800162
195.271127,10.916053,-39.257213
196.046320,10.785393,-38.760469
196.821513,10.685857,-38.316100
197.596706,10.657789,-37.826532
198.371899,10.634314,-37.412591
199.147092,10.618072,-36.936750
199.922285,10.581734,-36.503000
200.697478,10.534654,-35.969904
201.472671,10.487013,-35.513398
202.247864,10.530528,-35.070523
203.023057,10.542659,-34.635082
203.798250,10.979390,-36.793435
204.573443,10.978350,-36.301851
205.348636,10.918071,-35.840986
206.123829,10.820588,-35.346201
206.899022,10.764618,-34.873106
207.674215,10.728578,-34.418849
208.449408,10.744674,-33.961544
209.224601,10.661456,-33.640109
210.000000,10.661456,-33.640109
