"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
10.000000,74.625190,-446.884311
10.775193,69.740820,-441.480719
11.550386,65.804424,-432.088888
12.325579,60.488090,-419.686065
13.100772,42.970499,-411.169631
13.875965,42.788421,-395.080899
14.651158,40.257980,-378.793667
15.426351,40.269397,-361.580420
16.201544,40.590051,-345.454705
16.976737,40.348166,-330.014731
17.751930,40.356725,-316.643423
18.527123,40.244390,-302.248234
19.302316,40.393722,-291.039298
20.077509,39.177186,-279.882076
20.852702,37.269384,-268.539768
21.627895,35.037349,-257.010219
22.403088,33.982207,-245.919396
23.178281,33.464078,-234.843095
23.953474,33.131609,-224.980421
24.728667,33.216370,-215.155452
25.503860,33.265723,-205.479022
26.279053,34.618382,-196.391777
27.054246,35.663636,-187.642391
27.829439,37.636339,-179.129109
28.604632,40.668086,-171.377562
29.379825,44.852465,-164.254474
30.155018,48.787272,-158.460998
30.930211,52.851686,-154.547022
31.705404,55.506617,-151.542095
32.480597,57.383047,-148.419709
33.255790,58.170185,-145.023430
34.030983,59.109407,-140.652224
34.806176,60.117220,-136.766534
35.581369,61.603310,-132.686931
36.356562,63.433956,-129.277787
37.131755,65.935341,-125.282555
37.906948,68.965222,-122.191387
38.682141,73.170712,-119.596255
39.457334,76.746007,-118.581694
40.232527,80.794998,-119.201259
41.007720,82.953403,-120.898690
41.782913,83.454751,-123.276656
42.558106,81.036038,-124.556890
43.333299,77.988043,-124.068998
44.108492,75.000748,-120.705656
44.883685,73.592660,-115.975158
45.658878,74.581120,-109.927255
46.434071,77.626297,-105.030888
47.209264,83.314809,-102.256178
47.984457,87.568303,-101.867642
48.759650,90.852013,-102.398368
49.534843,93.388123,-102.919985
50.310036,97.084501,-104.224430
51.085229,100.667728,-106.431696
51.860422,102.095149,-110.646455
52.635615,101.465537,-115.407461
53.410808,98.987444,-119.123946
54.186001,96.046579,-120.608801
54.961194,93.488482,-120.927883
55.736387,91.444217,-120.189229
56.511580,90.415582,-119.025592
57.286773,90.740545,-117.615936
58.061966,92.000648,-116.785388
58.837159,94.355248,-116.381592
59.612352,96.354569,-117.957111
60.387545,98.414430,-120.847339
61.162738,99.207336,-124.765969
61.937931,99.358070,-129.575184
62.713124,98.223647,-134.626388
63.488317,95.754671,-139.653472
64.263510,91.879465,-143.664885
65.038703,87.190400,-147.023472
65.813896,81.305096,-149.440192
66.589089,75.798696,-150.970943
67.364282,70.325649,-151.283402
68.139475,64.858161,-150.932604
68.914668,59.605778,-149.799457
69.689861,54.982700,-147.972069
70.465054,50.965999,-145.840899
71.240247,47.515910,-143.005119
72.015440,45.167605,-139.962657
72.790633,43.019012,-137.092987
73.565826,41.547523,-134.381908
74.341019,39.864836,-131.709015
75.116212,38.313478,-129.497950
75.891405,37.309095,-127.889148
76.666598,36.168715,-126.454268
77.441791,35.115220,-124.941627
78.216984,33.510466,-123.590291
78.992177,32.708780,-122.459060
79.767370,31.273729,-120.831281
80.542563,30.287285,-119.522832
81.317756,29.063805,-117.635160
82.092949,28.181028,-116.299281
82.868142,27.338427,-114.690395
83.643335,26.363615,-113.474059
84.418528,25.269370,-111.634091
85.193721,24.229032,-109.805356
85.968914,23.267873,-107.896704
86.744107,22.282873,-106.354029
87.519300,21.468473,-104.464740
88.294493,20.783816,-102.859445
89.069686,20.008038,-101.238750
89.844879,19.340901,-99.577772
90.620072,18.872716,-97.771103
91.395265,18.263362,-96.021583
92.170458,17.758627,-94.046722
92.945651,17.202841,-92.376170
93.720844,16.994456,-90.521469
94.496037,16.631281,-88.665926
95.271230,16.375524,-86.537540
96.046423,16.213861,-84.747882
96.821616,16.125658,-82.900252
97.596809,16.090701,-81.059124
98.372002,16.251118,-79.030704
99.147195,16.251100,-77.118023
99.922388,16.493106,-74.980658
100.697581,16.725255,-72.920592
101.472774,17.310756,-70.807285
102.247967,17.836349,-68.832373
103.023160,18.453958,-66.727530
103.798353,19.177571,-64.650668
104.573546,20.242699,-62.591229
105.348739,21.513927,-60.813305
106.123932,22.945316,-59.362908
106.899125,24.306388,-58.565006
107.674318,25.533948,-58.041318
108.449511,26.079982,-57.817543
109.224704,26.624718,-57.429320
109.999897,26.801208,-56.697318
110.775090,26.983898,-55.533659
111.550283,27.270594,-54.238740
112.325476,27.839108,-52.596961
113.100669,28.565966,-50.909849
113.875862,29.779250,-49.054500
114.651055,31.301147,-47.279924
115.426248,33.323421,-45.881469
116.201441,35.788290,-44.845058
116.976634,38.500557,-44.639091
117.751827,41.165126,-45.217968
118.527020,43.372436,-46.504330
119.302213,44.775777,-47.876679
120.077406,45.753818,-49.249184
120.852599,46.550947,-50.237924
121.627792,47.141162,-50.913898
122.402985,48.026590,-51.485581
123.178178,49.270930,-52.397398
123.953371,50.580342,-53.494394
124.728564,51.871278,-55.034147
125.503757,52.819910,-56.624919
126.278950,53.438760,-58.745576
127.054143,53.786280,-61.064015
127.829336,53.605569,-63.405515
128.604529,52.935350,-65.775864
129.379722,51.938433,-67.951583
130.154915,50.718916,-70.108190
130.930108,49.044324,-71.648343
131.705301,47.071643,-72.986916
132.480494,45.446025,-73.399733
133.255687,43.649292,-73.511860
134.030880,42.300841,-73.483448
134.806073,41.192844,-73.345102
135.581266,40.295416,-73.726351
136.356459,39.193311,-74.232524
137.131652,38.153354,-74.880852
137.906845,36.626441,-75.459827
138.682038,34.872150,-75.907430
139.457231,32.840549,-75.927308
140.232424,30.874641,-75.983658
141.007617,28.874934,-75.582844
141.782810,27.216415,-74.799031
142.558003,25.484580,-73.744439
143.333196,24.047468,-72.491262
144.108389,22.618658,-70.967488
144.883582,21.391255,-69.417682
145.658775,20.333176,-67.793316
146.433968,19.485619,-65.908378
147.209161,18.816774,-63.954677
147.984354,18.330753,-61.995398
148.759547,17.967875,-59.969969
149.534740,17.781175,-57.983816
150.309933,17.798570,-55.948545
151.085126,18.035960,-53.947184
151.860319,18.338504,-51.991419
152.635512,19.034689,-49.993321
153.410705,20.014375,-48.118953
154.185898,21.406599,-46.375189
154.961091,23.104524,-45.203900
155.736284,25.351180,-44.415308
156.511477,27.245420,-44.605514
157.286670,29.288758,-45.326192
158.061863,30.481509,-46.278466
158.837056,31.511014,-47.917294
159.612249,31.786269,-49.231265
160.387442,31.771171,-50.660302
161.162635,31.760040,-51.528055
161.937828,31.344743,-52.673736
162.713021,31.032250,-53.393909
163.488214,30.339792,-54.215679
164.263407,29.895181,-54.574744
165.038600,29.066914,-55.298618
165.813793,28.486359,-55.725771
166.588986,27.605692,-56.009934
167.364179,27.060371,-56.406780
168.139372,26.310733,-56.553751
168.914565,25.465135,-56.798775
169.689758,24.548535,-56.639074
170.464951,23.679216,-56.691991
171.240144,22.804055,-56.389998
172.015337,22.031999,-56.053476
172.790530,21.331505,-55.725018
173.565723,20.571870,-55.404861
174.340916,19.858930,-54.951279
175.116109,19.071683,-54.585094
175.891302,18.461970,-54.234482
176.666495,17.779408,-53.704627
177.441688,17.197052,-53.139443
178.216881,16.595860,-52.519502
178.992074,16.065173,-51.981897
179.767267,15.569012,-51.363293
180.542460,15.102121,-50.787145
181.317653,14.702925,-50.139952
182.092846,14.248156,-49.613728
182.868039,13.787536,-48.947342
183.643232,13.385278,-48.346709
184.418425,13.108988,-47.722529
185.193618,12.822297,-46.998916
185.968811,12.583255,-46.402463
186.744004,12.274843,-45.738385
187.519197,12.052931,-45.074655
188.294390,11.802716,-44.477242
189.069583,11.544143,-43.839358
189.844776,11.380155,-43.225075
190.619969,11.171845,-42.720303
191.395162,11.004989,-42.151761
192.170355,10.855926,-41.641279
192.945548,10.638575,-41.130039
193.720741,10.517224,-40.502121
194.495934,10.479369,-39.898394
195.271127,10.350177,-39.405113
196.046320,10.219521,-38.884718
196.821513,10.136261,-38.374211
197.596706,10.093249,-37.877470
198.371899,9.977554,-37.370126
199.147092,10.002973,-36.910610
199.922285,9.884933,-36.354062
200.697478,9.855578,-35.838274
201.472671,9.802754,-35.373012
202.247864,9.837229,-34.918011
203.023057,9.783050,-34.474369
203.798250,9.791140,-34.096859
204.573443,9.816305,-33.694156
205.348636,9.801796,-33.224778
206.123829,9.842190,-32.839504
206.899022,9.828621,-32.474945
207.674215,9.800145,-32.064395
208.449408,9.841413,-31.655172
209.224601,9.842209,-31.263382
210.000000,9.842209,-31.263382
