"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
77.441791,47.640631,-138.947434
78.216984,45.520296,-137.514001
78.992177,43.009500,-136.051736
79.767370,41.249495,-134.440531
80.542563,39.205246,-132.837727
81.317756,37.422208,-130.863139
82.092949,35.792754,-129.045670
82.868142,33.956200,-127.305250
83.643335,32.394051,-125.224003
84.418528,30.941869,-123.152618
85.193721,29.643776,-121.085909
85.968914,28.393068,-119.262325
86.744107,27.306739,-117.303920
87.519300,26.306474,-115.222090
88.294493,25.206743,-113.257074
89.069686,24.189800,-111.263907
89.844879,23.172737,-109.238349
90.620072,22.438270,-107.423312
91.395265,21.701490,-105.375983
92.170458,20.819327,-103.241154
92.945651,20.159804,-101.368808
93.720844,19.694173,-99.381418
94.496037,19.213815,-97.232046
95.271230,18.926900,-95.043702
96.046423,18.595123,-93.055085
96.821616,18.435193,-91.137237
97.596809,18.170560,-89.111867
98.372002,18.104724,-87.072999
99.147195,17.998534,-85.044177
99.922388,18.128424,-82.982234
100.697581,18.168811,-80.877214
101.472774,18.228298,-78.929089
102.247967,18.490704,-77.075153
103.023160,18.750291,-75.094602
103.798353,19.303816,-73.057194
104.573546,19.905401,-70.882957
105.348739,20.741206,-68.823773
106.123932,21.781356,-67.145669
106.899125,22.855304,-65.915978
107.674318,23.934229,-64.970550
108.449511,24.602111,-64.304155
109.224704,25.079288,-63.706155
109.999897,25.258886,-62.817301
110.775090,25.208280,-61.550675
111.550283,25.186074,-60.100659
112.325476,25.288002,-58.476997
113.100669,25.433527,-56.491042
113.875862,25.881589,-54.310774
114.651055,26.614489,-51.916303
115.426248,27.781486,-49.287091
116.201441,29.425649,-46.850569
116.976634,32.016909,-44.429349
117.751827,35.325015,-42.764347
118.527020,39.093655,-42.336558
119.302213,42.685217,-42.930234
120.077406,45.590115,-44.513476
120.852599,47.626944,-46.474282
121.627792,49.287708,-47.884453
122.402985,50.910013,-49.256696
123.178178,52.892048,-50.834470
123.953371,54.558145,-53.069853
124.728564,56.200507,-55.331149
125.503757,57.068601,-58.015254
126.278950,57.489741,-61.268105
127.054143,57.304693,-64.708456
127.829336,56.316792,-67.877533
128.604529,54.813495,-70.642436
129.379722,53.213341,-72.979804
130.154915,51.443754,-74.689564
130.930108,49.288928,-75.939375
131.705301,47.257133,-76.593873
132.480494,45.217226,-77.054678
133.255687,43.440616,-76.885518
134.030880,41.939767,-76.549252
134.806073,40.964680,-76.198170
135.581266,39.997430,-76.008503
136.356459,39.102332,-76.330984
137.131652,38.066900,-77.114077
137.906845,36.788963,-77.648463
138.682038,35.113038,-78.283400
139.457231,33.300083,-78.473512
140.232424,31.249975,-78.467783
141.007617,29.394289,-78.234063
141.782810,27.451780,-77.610113
142.558003,25.706073,-76.703085
143.333196,24.103265,-75.674262
144.108389,22.712875,-74.440070
144.883582,21.356081,-72.918223
145.658775,20.162131,-71.190587
146.433968,19.176232,-69.448935
147.209161,18.328901,-67.791578
147.984354,17.643807,-65.923701
148.759547,17.112498,-64.124438
149.534740,16.661404,-62.306913
150.309933,16.426540,-60.466596
151.085126,16.334782,-58.581611
151.860319,16.228259,-56.726826
152.635512,16.220349,-54.821065
153.410705,16.586492,-52.902134
154.185898,17.039488,-50.945974
154.961091,17.830018,-49.074860
155.736284,19.042459,-47.414667
156.511477,20.549906,-45.897747
157.286670,22.396790,-45.134281
158.061863,24.336522,-44.869275
158.837056,25.961828,-45.233288
159.612249,27.304829,-46.028031
160.387442,28.064175,-46.931778
161.162635,28.695935,-47.819162
161.937828,28.840705,-48.557362
162.713021,28.842378,-49.333357
163.488214,28.682628,-49.944355
164.263407,28.542953,-50.378069
165.038600,28.247413,-50.773158
165.813793,28.026884,-51.165451
166.588986,27.872101,-51.339018
167.364179,27.792888,-51.693579
168.139372,27.610311,-51.938648
168.914565,27.224039,-52.307972
169.689758,26.946246,-52.444756
170.464951,26.537343,-52.796712
171.240144,26.123718,-52.909940
172.015337,25.496563,-53.217593
172.790530,25.272149,-53.514692
173.565723,24.622943,-53.888310
174.340916,24.136725,-54.094451
175.116109,23.346945,-54.298444
175.891302,22.784969,-54.514335
176.666495,21.885766,-54.438231
177.441688,21.270348,-54.454830
178.216881,20.355134,-54.266107
178.992074,19.675279,-54.060729
179.767267,18.798410,-53.649707
180.542460,18.060665,-53.335524
181.317653,17.345563,-52.762783
182.092846,16.669682,-52.341704
182.868039,16.001753,-51.649495
183.643232,15.362381,-51.092081
184.418425,14.795182,-50.322899
185.193618,14.389968,-49.863262
185.968811,13.940890,-49.100270
186.744004,13.458287,-48.548227
187.519197,13.073530,-47.752353
188.294390,12.688633,-47.230445
189.069583,12.376253,-46.480939
189.844776,12.056004,-45.895873
190.619969,11.927913,-45.194322
191.395162,11.595420,-44.577611
192.170355,11.513484,-43.917870
192.945548,11.147928,-43.377569
193.720741,11.055258,-42.714270
194.495934,10.834860,-42.136983
195.271127,10.761982,-41.556085
196.046320,10.518304,-40.899353
196.821513,10.360706,-40.387284
197.596706,10.224984,-39.729239
198.371899,10.181515,-39.303914
199.147092,10.152031,-38.730660
199.922285,10.080297,-38.232487
200.697478,9.986775,-37.650085
201.472671,9.941369,-37.182826
202.247864,9.953258,-36.612725
203.023057,9.912496,-36.187895
203.798250,9.961867,-35.676277
204.573443,9.970480,-35.273764
205.348636,10.013858,-34.765144
206.123829,9.945424,-34.371396
206.899022,9.938910,-33.896810
207.674215,9.871126,-33.384549
208.449408,9.964282,-32.910488
209.224601,9.902349,-32.484040
210.000000,9.902349,-32.484040
